검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,전체
지역,서울
세부지역,성북구
ISBN 부가기호,아동
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-23
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"92","심술쟁이 내 동생 싸게 팔아요!","다니엘르 시마르 글·그림;이정주 옮김","작가정신","2007","","9788972889175","73860","863","5",
"92","초등학생을 위한 나의 라임 오렌지나무 (초등용)","J. M. 데 바스콘셀로스","동녘주니어","2010","","9788972976189","77890","","5",
"92","친구란 어떤 사람일까? ","채인선 글 ;한지선 그림","미세기","2015","","9788980713684","74190","199","5",
"92","느끼는 대로","피터 레이놀즈 글·그림;엄혜숙 옮김","문학동네","2004","","9788982818240","77840","843","5",
"92","할머니, 어디가요? 앵두 따러 간다! :옥이네 여름 이야기 ","조혜란 그리고 씀","보리","2009","","9788984285989","77800","813.6","5",
"92","손 큰 할머니의 만두 만들기 ","글: 채인선 ;그림: 이억배","재미마주","1998","","9788986565065","73810","813.6","5",
"92","소나기","황순원 글;강요배 그림","길벗어린이","2006","","9788986621327","77810","813.6","5",
"92","비나리 달이네 집","권정생 글;김동성 그림","낮은산","2001","","9788989646006","73810","813.6","5",
"92","(만화)한국사 바로 보기","이현세 만화;권민정 [공]글","녹색지팡이 & 프레스","2004-2005","10","9788991481107","77910","911","5",
"92","도서관 생쥐","글/그림: 다니엘 커크 ;옮김: 박선주","푸른날개","2009-2014","2","9788993055139","77840","843","5",
"92","지옥탕 ","손지희 글·그림","책읽는곰","2011","","9788993242409","77810","813.7","5",
"92","언제까지나 너를 사랑해","로버트 먼치 글;김숙 옮김","북뱅크","2000","","9788995048924","77840","843","5",
"92","쿠키 :한 입의 인생 수업 ","글쓴이: 에이미 크루즈 로젠탈 ;옮긴이: 김지선","책읽는곰","2008","","9788996017042","77840","199","5",
"92","돼지 이야기 ","지음: 유리 ;글: 김장성","이야기꽃","2013","","9788998751036","77810","813.7","5",
"92","오 마이 갓 어쩌다 사춘기","글: 강지혜 ;그림: 조승연","루크하우스","2016-2018","","9791155682470","74810","813.7","5",
"92","초밥이 빙글빙글 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2016","","9791158360245","77830","833.6","5",
"92","수다쟁이 물고기 ","레미 쿠르종 지음 ;권지현 옮김","씨드북","2016","","9791185751580","77860","863","5",
"92","근사한 우리 가족 ","글·그림: 로랑 모로 ;번역: 박정연","Logpress(로그프레스)","2014","","9791195212163","77600","863","5",
"92","42가지 마음의 색깔 ","지은이: 크리스티나 누녜스 페레이라,옮긴이: 남진희","북파크","2015","","9791195588602","77870","181","5",
"159","우리는 친구 ","글·그림: 앤서니 브라운 ;옮김: 장미란","웅진씽크빅","2008","","9788901074405","77840","843","4",
"159","오늘은 정말 정말 엄마가 싫어요! ","로비 H. 해리스 글 ;장미란 옮김","웅진씽크빅","2009","5","9788901085418","74800","808.3","4",
"159","투둑 떨어진다 ","글: 심조원 ;그림: 김시영","웅진씽크빅","2009","","9788901100234","74480","470","4",
"159","부엉이 곳간에 우리말 잔치 열렸네 ","이미애 글 ;김고은 그림","웅진씽크빅","2010","","9788901110493","74810","712","4",
"159","(앤서니 브라운의) 마술 연필 ","글·그림: 앤서니 브라운 ;옮김: 서애경","웅진씽크빅","2010","","9788901113241","74800","843","4",
"159","지구 마을 친구들에게 천 원이 있다면? ","정인환 글 ;이경국 그림","웅진씽크빅","2011","","9788901136288","74300","300","4",
"159","안녕, 친구야 ","글·그림: 강풀","웅진씽크빅","2013","","9788901153728","74810","813.7","4",
"159","도토리 마을의 경찰관 ","글·그림: 나카야 미와 ;옮김: 김난주","웅진씽크빅","2013","","9788901154336","74800","833.6","4",
"159","도토리 마을의 서점 ","글·그림: 나카야 미와 ;옮김: 김난주","웅진주니어","2015","","9788901205427","74800","833.6","4",
"159","엄마를 구합니다 ","이규희 글 ;박정섭 그림","청어람주니어","2009","","9788925116372","73810","813.6","4",
"159","엽기 과학자 프래니","글·그림: 짐 벤튼;옮김: 박수현","이퍼블릭","2007","6","9788925600543","74840","843","4",
"159","(허팝) 과학파워 :초등교과연계 과학학습만화","글: 유경원 ;그림: 이연","서울문화사","2017-2018","3","9788926381076","77400","400","4",
"159","집 바꾸기 게임 ","안미연 글 ;조예선 그림","좋은책신사고 좋은책어린이","2012","","9788928307319","74810","813.7","4",
"159","아드님, 안녕하세요 ","강민경 글 ;이영림 그림","좋은책신사고 좋은책어린이","2013","","9788928307357","74810","813.7","4",
"159","느림보와 번개 ","정진 글 ;최덕규 그림","좋은책신사고 좋은책어린이","2013","","9788928307845","74810","813.7","4",
"159","아드님, 참으시어요 ","강민경 글 ;이영림 그림","좋은책신사고 좋은책어린이","2014","","9788928315246","74810","813.7","4",
"159","얘들아, 노올자! ","유지은 글 ;홍선주 그림","좋은책신사고 좋은책어린이","2015","","9788928315451","74810","813.7","4",
"159","Why? 독일 ","글: 김승렬 ;그림: 윤현우","예림당","2011","15","9788930200950","73920","909","4",
"159","Why? 세계사 이집트","변혜령 (지은이), 윤현우 (그림), 서정민 (감수)","예림당","2017","25","9788930201056","73500","","4",
"159","Why? 우주 ","글: 이광웅 ;만화: 그림수레","예림당","2011","1","9788930202305","74440","408","4",
"159","Why? 공룡 ","글: 이항선 ;만화: 송회석","예림당","2011","14","9788930202435","74490","457","4",
"159","Why? 미래과학 ","글: 조영선 ;만화: 이영호","예림당","2011","42","9788930202718","74420","400","4",
"159","Why? 현미경과 관찰 ","글: 민준 ;만화: 정석호","예림당","2015","","9788930202817","74400","478","4",
"159","Why? 질병","글: 허순봉;만화: 가재발","예림당","2005","25","9788930206440","73470","510","4",
"159","Why? 공생과 천적 ","글: 박세준 ;만화: 그림수레","예림당","2012","53","9788930206747","73430","400","4",
"159","Why? 암석과 광물 ","글: 조영선 ;만화: 이영호","예림당","2012","54","9788930206754","73460","459","4",
"159","Why? 장애와 과학 ","글: 남춘자 ;만화: 김성래","예림당","2013","56","9788930206761","73500","510","4",
"159","Why? 컴퓨터 바이러스 ","글: 조영선 ;만화: 이영호","예림당","2014","57","9788930206785","73560","004.6","4",
"159","Why? 동물 의학 ","글: 주성윤 ;만화: 문정완","예림당","2016","66","9788930219501","74400","528","4",
"159","Why? 마술과학 ","글: 파피루스 ;만화: 이준희","예림당","2016","65","9788930219563","74400","689","4",
"159","Why? 음악 ","글: 조영선 ;그림: 이영호","예림당","2010","3","9788930231367","73670","001","4",
"159","Why? 화폐와 경제 ","글: 윤상석 ;그림: 김강호","예림당","2010","1","9788930231374","73320","001","4",
"159","Why? 심리학 ","글: 조영선 ;그림: 그림수레","예림당","2011","11","9788930231428","73180","001","4",
"159","Why? 옷과 패션 ","원안: 이재일 ;그린이: 이항선","예림당","2012","17","9788930231435","73590","001","4",
"159","Why? 음식과 요리 ","글쓴이: 파피루스 ;그린이: 김강호","예림당","2013","22","9788930231541","73590","001","4",
"159","Why? 세계 유산 ","글: 조영선 ;그림: 이영호","예림당","2012","19","9788930231558","73900","001","4",
"159","Why? 국제기구 ","글쓴이: 조영선 ;그린이: 이영호","예림당","2013","21","9788930231596","73340","001","4",
"159","Why? 한국사 삼국의 경쟁","이근","예림당","2010","2","9788930232319","74910","","4",
"159","Why? 왕비이야기 ","글: 이근 ;그림: 극동만화연구소","예림당","2013","22","9788930232517","74910","911","4",
"159","Why? 암행어사 ","글: 이근 ;그림: 극동만화연구소","예림당","2014","26","9788930232555","74910","911","4",
"159","젓가락 ","글: 에이미 크루즈 로젠탈 ;옮긴이: 이승숙","지경사","2012","","9788931924596","77840","843","4",
"159","노란 양동이","모리야마 미야코 지음;양선하 옮김","현암사","2000","","9788932306520","73830","833","4",
