검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,전체
지역,서울
세부지역,성북구
ISBN 부가기호,아동
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-23
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"71","Why? people 안중근 =Ahn Jung Geun ","글쓴이: 안경순 ;그린이: 이광호","예림당","2014","","9788930233392","74990","990","6",
"71","학교에 간 데이빗","데이빗 섀논 글.그림;지경사 [역]","지경사","1999","","9788931904376","77840","843","6",
"71","공룡이 공짜! ","엘리스 브로우치 글 ;정선화 옮김","김영사","2010","","9788934937500","77840","843","6",
"71","몽실 언니 :권정생 소년소설 ","지은이: 권정생 ;그린이: 이철수","창작과비평사","2000","","9788936440145","73810","813.6","6",
"71","오세암:정채봉 동화집","정채봉 [지음];이현미 그림","창비","2006","","9788936440190","73810","813.6","6",
"71","수박 수영장 :안녕달 그림책 ","지은이: 안녕달","창비","2015","","9788936446819","77810","813.7","6",
"71","인도에서 보물찾기","곰돌이 co. 글;강경효 그림","대한교과서","2004","4","9788937813597","77900","915","6",
"71","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011-2019","31","9788937839689","77400","400","6",
"71","호주에서 보물찾기","글: 곰돌이 co.;그림: 강경효","대한교과서","2006","11","9788937841972","77900","962","6",
"71","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","대한교과서","2006-2008","1","9788937842184","77400","400","6",
"71","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","대한교과서","2006-2008","7","9788937842245","77400","400","6",
"71","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","미래엔컬처그룹","2009-2010","13","9788937847653","77400","400","6",
"71","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011-2019","18","9788937847707","77400","400","6",
"71","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011-2019","20","9788937847721","77400","400","6",
"71","남아공에서 보물찾기 ","글: 곰돌이 co. ;그림: 강경효","미래엔 컬처그룹","2010","24","9788937848124","77900","938.4","6",
"71","스위스에서 보물찾기 ","글: 곰돌이 co. ;그림: 강경효","미래엔 컬처그룹","2010","25","9788937848254","77900","925.9","6",
"71","고구려 시대 보물찾기","글: 곰돌이co. ;그림: 강경효","아이세움","2010-2011","1","9788937848407","77910","911","6",
"71","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011-2019","23","9788937884061","77400","400","6",
"71","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011-2019","24","9788937884078","77400","400","6",
"71","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011-2019","30","9788937884832","77400","400","6",
"71","신기한 스쿨 버스:키즈","조애너 콜 글;브루스 디건 그림","비룡소","2001-2003","4","9788949150277","74400","400","6",
"71","으앙, 오줌 쌌다! ","김선희 글 ;윤정주 그림","비룡소","2009","232","9788949161174","74800","813.6","6",
"71","캡슐 마녀의 수리수리 약국 ","김소민 글 ;소윤경 그림","비룡소","2012","247","9788949161495","74800","813.7","6",
"71","샬롯의 거미줄","엘윈 브룩스 화이트 글;김화곤 옮김","시공사","2001","","9788952709530","73840","843","6",
"71","명절 속에 숨은 우리 과학 ","오주영 글 ;허현경 그림","시공사","2009","","9788952755087","73380","400","6",
"71","멋지다 썩은 떡","송언 글;윤정주 그림","문학동네","2007","","9788954602921","73810","813.6","6",
"71","아빠와 아들","글: 고대영;그림: 한상언","길벗어린이","2007","","9788955820720","77810","813.6","6",
