검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,전체
지역,서울
세부지역,성북구
ISBN 부가기호,아동
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-23
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"1","돼지책","앤서니 브라운 글·그림;허은미 옮김","웅진닷컴","2001","","9788901033518","74840","843","18",
"2","강아지똥 ","글: 권정생 ;그림: 정승각","길벗어린이","2012","","9788986621136","77810","813.6","16",
"3","책 먹는 여우","프란치스카 비어만 지음;김경연 옮김","김영사","2001","","9788934908067","73850","853","14",
"3","내 동생 싸게 팔아요","글: 임정자;그림: 김영수","대한교과서","2006","","9788937841668","74810","813.6","14",
"3","장수탕 선녀님 ","지은이: 백희나","책읽는곰","2012","","9788993242706","77810","813.7","14",
"6","까막나라에서 온 삽사리","정승각","초방책방","1994","","9788990614001","77810","","13",
"6","달 샤베트","백희나","스토리보울","2010","","9788996478201","73810","","13",
"6","발레 하는 할아버지 ","신원미 글 ;박연경 그림","머스트비","2013","","9788998433147","73810","813.7","13",
"9","(늑대가 들려주는)아기돼지 삼형제 이야기","존 셰스카 글;황의방 옮김","보림","1996","","9788943302245","77840","843.8","12",
"9","엄마 까투리 ","권정생 글 ;김세현 그림","낮은산","2008","","9788989646488","77810","813.6","12",
"11","종이 봉지 공주","로버트 먼치","비룡소","1998","","9788949110479","77840","","11",
"11","프레드릭","레오 리오니 글.그림;최순희 옮김","시공주니어","1999","","9788952701930","77840","843","11",
"11","슈퍼 거북 ","유설화 글·그림","책읽는곰","2014","","9788993242980","77810","813.7","11",
"14","기분을 말해 봐! ","글·그림: 앤서니 브라운 ;옮김: 홍연미","웅진씽크빅","2011","","9788901121390","74800","181","10",
"14","Why? 컴퓨터 바이러스 ","글: 조영선 ;만화: 이영호","예림당","2014","57","9788930206785","73560","004.6","10",
"14","고맙습니다, 선생님","패트리샤 폴라코 글·그림;서애경 옮김 ","대한교과서","2001","","9788937810855","77840","843","10",
"14","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","대한교과서","2006-2008","4","9788937842207","77400","400","10",
"14","이모의 결혼식","선현경 글·그림","비룡소","2004","","9788949100487","77810","813.6","10",
"14","선인장 호텔 ","브렌다 기버슨 글 ;이명희 옮김","마루벌","2008","","9788956632001","77800","843","10",
"14","바다 100층짜리 집 ","글·그림: 이와이 도시오 ;옮김: 김숙","북뱅크","2014","","9788966350278","74830","833.6","10",
"14","개구리가 알을 낳았어","이성실 글;이태수 그림","다섯수레","2001","","9788974781767","74490","490","10",
"14","세상에서 제일 힘센 수탉 ","글쓴이: 이호백 ;그린이: 이억배","재미마주","1997","","9788986565041","77810","813.6","10",
"14","짜장 짬뽕 탕수육","김영주 글;고경숙 그림","재미마주","2002","","9788986565522","73810","813.6","10",
"14","솔이의 추석 이야기 ","글·그림: 이억배","길벗어린이","2011","","9788986621198","77810","813.7","10",
"14","100층짜리 집 ","글·그림: 이와이 도시오 ;옮김: 김숙","북뱅크","2009","","9788989863786","73830","833.6","10",
"26","임금님의 집 창덕궁 ","최재숙 글 ;달·리 그림","웅진씽크빅","2008","","9788901089874","74900","611","9",
"26","마법의 설탕 두 조각","미카엘 엔데 글;유혜자 옮김","한길사","2001","","9788935652792","74850","853","9",
"26","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","대한교과서","2006-2008","6","9788937842238","77400","400","9",
"26","우리 가족입니다","이혜란 지음","보림출판사","2005","","9788943305796","77810","813.6","9",
"26","아씨방 일곱 동무","이영경 글.그림","비룡소","1998","","9788949100203","77810","813.8","9",
"26","입이 똥꼬에게 ","박경효 글·그림","비룡소","2008","","9788949101583","77810","813.6","9",
"26","지각대장 존 ","존 버닝햄 글·그림 ;박상희 옮김","비룡소","2006","","9788949110073","74480","843","9",
"26","100만 번 산 고양이","사노 요코 글·그림;김난주 옮김","비룡소","2002","","9788949110851","77830","833.6","9",
