검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,영유아(0~5세)
지역,서울
세부지역,성북구
ISBN 부가기호,전체
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-17
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"58","신기한 스쿨버스 3집 (5disc) - 영한대본5권 포함","조애너 콜","스크린에듀케이션(DVD)","2007","2","8809130052611","","","1",
"58","삐삐 롱스타킹 4종세트 2집 (4disc)","편집부","스크린에듀케이션(DVD)","2008","2","8809130053182","","","1",
"58","플래닛 다이노소어 : 공룡의 땅 - BBC HD 사이언스 스페셜 (4disc)","이규화 (목소리), 사라 크로플리 (감독)","BBC","2012","2","8809154145252","","","1",
"58","호비와 엄마나무섬의 비밀 : 한국어 더빙판 - 아웃케이스 없음","오은실, 박정욱 (목소리), 히라바야시 이사무 (감독)","미디어허브","2016","3","8809270746272","","","1",
"58","빅","엄상현, 홍진욱, 윤세웅, 임채헌, 사문영, 김연우 (목소리), 트레버 월 (감독)","비디오여행","2016","","8809270747880","","688.6","1",
"58","에덴: 동물원 사수 대작전! - 한국어 더빙판","송영인, 오은실, 신정훈 (목소리), 오쿠보 도미히코 (감독)","하은미디어","2015","","8809276103932","","","1",
"58","고녀석 맛나겠다","후지모리 마사야 감독, 야마구치 캇페이 목소리","이오스엔터","2011","","8809285871655","","688.6","1",
"58","코알라 키드: 영웅의 탄생 - 한국어 더빙 수록","이경호, 롭 슈나이더 외","캔들미디어","2013","","8809308185165","","688.6","1",
"58","리틀메딕: 몸속 탐험대","피터 클라릿지 (감독)","인포(INFO)","2017","","8809320795908","","","1",
"58","파퍼씨네 펭귄들","마크 워터스 감독, 짐 캐리 외 출연","20세기폭스","2012","","8809334163199","","688.2","1",
"58","라이온 킹 트릴로지 박스세트 (3disc) - 라이온 킹 1-3탄","매튜 브로데릭, 조나단 테일러 토마스, 네이단 레인, 어니 사벨라 (목소리), 대럴 루니, 롭 라두카, 롭 민코프, 브래들리 레이몬드, 로저 앨러스 (감독)","월트디즈니","2013","3","8809362342474","","","1",
"58","겨울왕국 - 한국어 더빙 수록","크리스 벅 외 감독, 크리스틴 벨 외 목소리","월트디즈니","2014","","8809362345505","","688.6","1",
"58","빅 히어로 - 한국어 더빙 수록","크리스 윌리엄스 외 감독, 다니엘 헤니 외 목소리","월트디즈니","2015","","8809362348148","","688.6","1",
"58","패딩턴 - 한국어 더빙 수록","폴 킹 (감독), 니콜 키드먼, 휴 보네빌, 샐리 호킨스 (출연), 벤 위쇼 (목소리)","KD미디어(케이디미디어)","2015","","8809362348346","","","1",
"58","아이스 에이지 4: 대륙 이동설 - 우리말 녹음 동시 수록","스티브 마티노, 마이크 서마이어 (감독), 데니스 리어리, 존 레귀자모, 레이 로마노 (목소리)","20세기폭스","2012","4","8809461420318","","","1",
"58","몬스터 호텔 2 (1disc) - 한국어 더빙 수록","겐디 타르타코프스키 (감독), 아담 샌들러, 정찬우, 셀레나 고메즈, 김태균 (목소리)","소니픽쳐스","2016","2","8809461423845","","","1",
"58","서핑업 2: 웨이브 마니아","존 헤더, 제레미 샤다 (목소리), 헨리 유 (감독)","소니픽쳐스","2017","2","8809461426372","","","1",
"58","피기 테일즈 시즌 3","안티 파코넨 (목소리), 에릭 괄리오네 (감독)","소니픽쳐스","2017","3","8809461426396","","","1",
"58","보글보글 스폰지 밥 : 극장판 - [할인행사]","스테픈 힐른버그 (감독), 톰 케니 (목소리)","파라마운트","2008","","8809462430552","","","1",
"58","쥬라기 월드","크리스 프랫 감독, 빈센트 도노프리오 외 출연","유니버설픽쳐스","2015","","8809462436400","","688.2","1",
"58","마이펫의 이중생활","루이스 C.K., 케빈 하트, 에릭 스톤스트리트 (목소리), 크리스 리노드 (감독)","유니버설픽쳐스","2016","","8809507352085","","688.6","1",
"58","아기 배달부 스토크","니콜라스 스톨러 감독, 제니퍼 애니스톤 외 목소리","워너브라더스","2017","","8809507356168","","688.6","1",
"58","씽","리즈 위더스푼, 매튜 맥커너히, 스칼렛 요한슨, 세스 맥팔레인, 토리 켈리 (Tori Kelly) (목소리), 가스 제닝스 (감독)","유니버설픽쳐스","2017","","8809507356724","","","1",
"58","레고 배트맨 무비 (1disc)","로자리오 도슨, 마이클 세라, 윌 아넷 (목소리), 크리스 맥케이 (감독)","워너브라더스","2017","","8809507358131","","","1",
"58","다이노 어드벤처 : 먹이사슬의 제왕","Nigel Paterson (감독)","미디어포유","2017","","8809537234474","","","1",
"58","패트와 매트: 뚝딱뚝딱 대소동 - 40주년 기념 극장판","마렉 베네슈 (감독)","인포(INFO)","2017","","8809550120181","","","1",
"58","L?ch s? nh? m?t cong chua=공주의 선행","Melissa Arps","","2012","","8935036627094","","843","1",
"58","Mog's Christmas (Paperback)","주디스 커","HarpercollinsChildrensBooks","2010","7","9780007347056","","","1",
"58","Without you","by Sarah Weeks;illustrated by Suzanne Duranceau","Laura Geringer Books","c2003","","9780060278168","","","1",
"58","Into the Wild (Paperback)","에린 헌터 (지은이)","AVON BOOKS","2004","1","9780060525507","50699","","1",
"58","Pete's a Pizza (Board Books)","윌리엄 스타이그","Harperfestival","2003","","9780060527549","","","1",
"58","Not a box","Antoinette Portis","HarperCollinsPulishers","c2006","","9780061123221","","","1",
"58","Amelia Bedelia's First Library Card (Hardcover)","Herman Parish, Lynne Avril (지은이)","Harpercollins Childrens Books","2013","","9780062095121","","","1",
"58","Goldilocks and the three dinosaurs ","as retold by Mo Willems","Balzer + Bray","c2012","","9780062104182","","","1",
"58","Oh, cats!","by Nola Buck;pictures by Nadine Bernard Westcott","HarperTrophy","1998, c199","13","9780064442404","44240","","1",
"58","The Hole in the Tub","story by Joy Cowley","JYBooksMcGraw-Hill","2009","29","9780071269025","","747","1",
"58","Viking It and Liking It #12 (Paperback)","존 셰스카, 애덤 맥컬리 (지은이)","Puffin","2004","12","9780142400029","50499","","1",
"58","Tut, tut","Jon Scieszka;illustrated by Lane Smith","Puffin Books","1996","6","9780142400470","","","1",
"58","Sam Samurai (Paperback) - Time Warp Trio #10","존 셰스카 (지은이), 애덤 맥컬리 (그림)","Puffin","2004","10","9780142400883","50499","","1",
"58","Hey Kid, Want to Buy a Bridge? #11 (Paperback)","존 셰스카, 애덤 맥컬리 (지은이)","Puffin","2004","11","9780142400890","50499","","1",
"58","It's All Greek to Me #8 (Paperback) - Time Warp Trio #08","존 셰스카 (지은이), 레인 스미스 (그림)","Puffin","2004","8","9780142401163","50499","","1",
"58","See You Later, Gladiator #9 (Paperback) - Time Warp Trio #09","존 셰스카 (지은이), 레인 스미스 (그림)","Puffin","2004","9","9780142401170","50499","","1",
"58","Me Oh Maya #13 (Paperback)","존 셰스카, 애덤 맥컬리 (지은이)","Puffin","2005","13","9780142403006","50499","","1",
"58","FUDGE-A-MANIA","주디 블룸","PUFFINBOOKS","2010","","9780142408773","50599","","1",
"58","Hop Jump (Paperback)","Ellen Stoll Walsh (지은이)","Sandpiper","2010","","9780152013752","50600","","1",
"58","Hurry! Hurry! (Paperback) - My Little Library Infant & Toddler 09","이브 번팅","HarcourtBrace","2007","","9780152064938","90000","","1",
"58","(The) headache ","[story written by] Roderick Hunt ;[illustrated by] Alex Brychta","Oxford University Press","2008, c199","11","9780198463726","","","1",
"58","The Very Hungry Caterpillar (Board Book, 2 ed)","에릭 칼","HamishHamilton","1999","","9780241003008","","","1",
"58","I like stars","by Margaret Wise Brown;with an afterword by Leonard S. Marcus","Random House","[2003]","119","9780307261052","","","1",
"58","Who's in Love with Arthur? (Paperback)","마크 브라운 (지은이)","Random House","1998","","9780316115407","50425","","1",
"58","Who's in Love with Arthur? (Paperback)","마크 브라운 (지은이)","Random House","1998","10","9780316115407","50425","","1",
"58","Arthur and the popularity test","text by Stephen Krensky","Little, Brown","1998","","9780316115452","50425","","1",
"58","Arthur and the popularity test","text by Stephen Krensky","Little, Brown","1998","12","9780316115452","50425","","1",
"58","Arthur and the Crunch Cereal Contest: An Arthur Chapter Book (Paperback)","마크 브라운, Marc Tolon Brown (지은이)","Random House","1998","","9780316115537","50425","","1",
"58","Arthur and the Crunch Cereal Contest: An Arthur Chapter Book (Paperback)","마크 브라운, Marc Tolon Brown (지은이)","Random House","1998","4","9780316115537","50425","","1",
"58","Arthur and the Cootie-Catcher (Paperback)","마크 브라운 (지은이)","Random House","1999","","9780316122665","50425","","1",
"58","Arthur and the Cootie-Catcher (Paperback)","마크 브라운 (지은이)","Random House","1999","15","9780316122665","50425","","1",
"58","Arthur Locked in the Library! (Paperback) - An Arthur Chapter Book","Marc Brown","LittleBrown&Co","2012","6","9780316133623","","","1",
"58","Horseplay","Wilson, Karma|McMullan, Jim (ILT)","LittleBrown&Co","2012","4","9780316938426","","","1",
"58","Junie B. Jones is (almost) a flower girl ","by Barbara Park ;illustrated by Denise Brunkus","Random House","c1999","13","9780375800382","50499","","1",
"58","Junie B. Jones has a peep in her pocket ","by Barbara Park ;illustrated by Denise Brunkus","Random House","c2000","15","9780375800405","50499","","1",
"58","Junie B., first grader :toothless wonder ","Barbara Park ;illustrated by Denise Brunkus","Random House","c2002","20","9780375822230","","","1",
"58","Thank you, Mr. Falker ","Patricia Polacco","Philomel Books","c1998","","9780399231667","51799","","1",
"58","Today is Monday (Board Books)","에릭 칼 (지은이)","philomel","2001","","9780399236051","50699","","1",
"58","David gets in trouble ","by David Shannon","Scholastic Inc.","2003, c200","","9780439051545","50499","","1",
"58","(The) wild whale watch /a science chapter book","[written by Eva Moore ;illustrations by John Speirs]","Scholastic","c2000","","9780439109901","50499","","1",
"58","Space explorers /a science chapter book","[written by Eva Moore ;illustrations by Ted Enik]","Scholastic","c2000","","9780439114936","50499","","1",
"58","Twister trouble /a science chapter book","[written by Ann Schreiber ;illustrations by John Speirs]","Scholastic","c2000","","9780439204194","50499","","1",
"58","(The) magic school bus :a science chapter book","[written by Judith Bauer Stamper;illustrations by Ted Enik]","Scholastic Inc.","c1999-c200","","9780439204231","50499","","1",
"58","(The) magic school bus :a science chapter book","레베카 카미 (지은이)","Scholastic Inc.","c1999-c200","","9780439204248","50499","","1",
"58","(The) magic school bus :a science chapter book","앤 케이프시 (지은이)","Scholastic Inc.","c1999-c200","","9780439314312","50499","","1",
"58","Harry Potter and the Order of the Phoenix (Hardcover)","J.K. 롤링 (지은이)","Scholastic","2003","5","9780439358064","","","1",
"58","Shoo, Fly Guy! (Fly Guy #3) (Hardcover)","TEDD ARNOLD","Scholastic","2007","","9780439639057","50599","","1",
"58","Harry Potter and the half-blood prince","by J.K. Rowling;illustrations by Mary GrandPr´e","Arthur A. Levine Books","2005","6","9780439784542","","","1",
"58","The Crayons' Book of Numbers (Board Books)","드류 데이월트 (지은이)","Grosset & Dunlap","2016","","9780451534057","","","1",
"58","(The) 39 clues","","Scholastic","c2009-2010","8","9780545060486","51299","","1",
"58","The 39 Clues #7 : The Viper's Nest (Hardcover)","Peter Lerangis (지은이)","Scholastic","2010","7","9780545152938","51299","","1",
"58","The 39 Clues #9 : Storm Warning (Hardcover)","린다 수 박 (지은이)","Scholastic","2010","9","9780545152952","51299","","1",
"58","Jumanji (Hardcover + Audio CD) (30th Anniversary Edition)","크리스 반 알스버그","HoughtonMifflinHarcourt","2011","","9780547608389","","","1",
"58","My Mum (My Little Library 1-04)","앤서니 브라운","RandomHouseChildren'sBooks","2009","","9780552552349","","","1",
"58","The Red Book (Library Binding) - Caldecott","Barbara Lehman (지은이)","Houghton Mifflin Harcourt","2004","","9780618428588","51295","","1",
"58","Dinosaur Babies (Paperback)","Lucille Recht Penner (지은이), 피터 배러트 (그림)","Random House Childrens Books","1991","217","9780679812074","50399","","1",
"58","Junie B. Jones is a beauty shop guy ","by Barbara Park ;illustrated by Denise Brunkus","Random House","c1998","11","9780679889311","50499","","1",
"58","Spots, Feathers, and Curly Tails","Tafuri|Nancy","GreenwillowBooks","1988","","9780688075361","51699","","1",
"58","Big Al and Shrimpy","Clements, Andrew|Yoshi (ILT)","Simon&SchusterChildren'sPublishing","2002","","9780689842474","51695","","1",
"58","Papa, Please Get the Moon for Me (Paperback)","에릭 칼","ALADDIN","1999","129","9780689877568","50799","","1",
"58","Good Night, Gorilla (Paperback)","Peggy Rathmann (지은이)","Penguin U.S","2000","","9780698116498","","","1",
"58","Dog and Cat (Paperback & CD Set)","","McGraw-Hill","","","9780732739171","","","1",
"58","Dog and Cat (Paperback & CD Set)","","McGraw-Hill","","12","9780732739171","","","1",
"58","My body, your body","Mick Manning and Brita Granstr¨om","Franklin Watts","2005","9","9780749658625","","","1",
"58","Knuffle Bunny: A Cautionary Tale (Hardcover) - Caldecott","모 윌렘스 (지은이)","Disney Pr","2004","1","9780786818709","","","1",
"58","My Doctor's Bag (Board Book)","Inc. Dorling Kindersley (지은이), Diane Thistlethwaite, Beth Landis (엮은이)","Dk Pub","2002","","9780789485205","9000","","1",
"58","Panda Bear, Panda Bear, What Do You See? (Board Book)","BILL MARTIN JR","HenryHolt&Co","2006","","9780805080780","50795","","1",
"58","There Was an Old Lady Who Swallowed a Fly (Big Book)","Pam Adams (그림)","Child's Play International","1999","","9780859536356","","","1",
"58","Colour Me Happy! (Paperback, Reprint) - My Little Library Pre-Step 20","Shen Roddie (지은이), Ben Cort (그림)","Macmillan Children's Books","2007","","9781405009096","","","1",
"58","The Pop-Up Dear Zoo","로드 캠벨","CampbellBooks","2004","","9781405056861","90200","","1",
"58","The Pop-Up Dear Zoo (Paperback)","Rod Campbell","CAMPBELLBOOKS","2008","","9781405091213","90100","","1",
"58","Postman Pat's Wonderful Word Book:Postman Pat (Board book)","Postman","EGMONT","2008","","9781405237932","","","1",
"58","Silly Suzy Goose (Paperback, New ed)","Petr Horacek (지은이)","Walker Books","2007","120","9781406304589","","","1",
"58","Happy Hector (Paperback)","Dunbar|Polly","WalkerBooksLtd","2010","3","9781406325515","","","1",
"58","Where's Tumpty? (Paperback)","폴리 던바 (지은이)","Walker","2010","1","9781406326130","90100","","1",
"58","Doodle Bites (Paperback)","Polly Dunbar","WalkerBooks","2010","4","9781406326154","","","1",
"58","Goodnight Tiptoe (Paperback)","Polly Dunbar","WalkerBooks","2010","5","9781406326161","","","1",
"58","How Do You Feel? (Hardcover)","앤서니 브라운 (지은이)","Walker & Co","2011","","9781406330175","90100","","1",
"58","Spongebob Squarepants : SpongeBob's New Toy   (Book, CD) - Starter Level","Fiona Davis (지은이)","Scholastic","2015","04","9781407167381","","","1",
"58","Dinner with Olivia ","adapted by Emily Sollinger ;illustrated by Guy Wolek","Simon Spotlight","c2009","","9781416971870","","","1",
"58","Percy Jackson and the Olympians, Book Four the Battle of the Labyrinth (Paperback)","릭 라이어던","Disney Pr","2009","","9781423101499","50799","","1",
"58","I will surprise my friend! ","by Mo Willems","Hyperion Books for Children","c2008","","9781423109624","","","1",
"58","We are in a book! ","by Mo Willems","Hyperion Books for Children","c2010","2","9781423133087","","","1",
"58","I broke my trunk! ","by Mo Willems","Hyperion Books for Children","c2011","","9781423133094","","","1",
"58","Happy Pig Day! (School and Library) (An Elephant and Piggie Book)","모 윌렘스","DisneyPr","2011","1","9781423143420","50899","","1",
"58","My new friend is so fun! ","by Mo Willems","Disney Pr","2014","5","9781423179580","","","1",
"58","Brilliant Boats","토니 미턴 (지은이)","Kingfisher Books Ltd","2012","2","9781447212638","","","1",
"58","They all saw a cat ","Brendan Wenzel","ChronicleBooksLlc","2016","","9781452150130","","","1",
"58","Deenie ","Judy Blume","Atheneum Books for Young Readers","2014","3","9781481410366","","","1",
"58","Iggie's house ","Judy Blume","Atheneum Books for Young Readers","2014","4","9781481411042","","","1",
"58","Sink Or Float? (Paperback) (Science Learn to Read)","Graves|Kimberlee","CreativeTeachingPr","2008","327","9781574713091","90000","","1",
"58","A Great Attitude (Paperback) (Social Studies Learn to Read)","Hill|Sandi","CreativeTeachingPr","2008","347","9781574713411","90000","","1",
"58","Olivia (Package)","이언 포크너 (지은이)","Simon & Schuster","2009","","9781847385857","","","1",
"58","The Four Little Pigs (Early Reader) (Paperback)","Nye|Kimara","MaverickArtsPub","2015","","9781848861640","","","1",
"58","Incy Wincy Spider and friends (Paperback, CD별매) (My Little Library 마더구스 1-16)","WENDY STRAW","BrollyBooks","2010","","9781877035340","","","1",
"58","You Can Do it, Bert! (Paperback)","Ole Konnecke (지은이)","Gecko Press","2015","","9781927271438","","","1",
"58","꿀꿀돼지","최민오 그림;김중철 엮음","웅진출판","1998","","9788901025766","73810","813.8","1",
"58","개와 고양이","유승하;김중철 엮음","웅진출판","1999","","9788901026558","74810","813.8","1",
"58","미술관에 간 윌리 ","글·그림: 앤서니 브라운 ;옮긴이: 장미란","웅진닷컴","2004","","9788901029146","74840","843","1",
"58","돼지책","앤서니 브라운 글·그림;허은미 옮김","웅진닷컴","2001","","9788901033518","74840","843","1",
"58","너무 화가 나 ","미레유 달랑세 글·그림 ;조현실 옮김","웅진닷컴","c2002","52","9788901035291","74800","808.3","1",
"58","까만 크레파스","나카야 미와 글·그림;김난주 옮김","웅진닷컴","2002","","9788901036373","74800","833.6","1",
"58","(부웅 부웅)비행기","토니 미턴 글;고정아 옮김","웅진닷컴","2004","","9788901043968","74840","558","1",
"58","누에콩과 콩알 친구들","나카야 미와 글·그림;김난주 옮김","웅진닷컴","2004","","9788901044880","74800","833.6","1",
"58","까만 크레파스와 요술기차","나카야 미와 글·그림;김난주 옮김","웅진닷컴","2005","","9788901049038","74800","833.6","1",
"58","로봇 친구","한태희 글·그림","웅진씽크빅","2005","","9788901051680","74810","813.6","1",
"58","괜찮아","최숙희 지음","웅진씽크빅","2005","","9788901052922","74810","375.1","1",
"58","괜찮아","최숙희 지음","웅진씽크빅","2005","3","9788901052922","74810","375.1","1",
"58","돌돌돌 내 배꼽","글: 허은미;꾸밈: 조은화","웅진씽크빅","2006","","9788901055633","73810","511","1",
"58","(에밀리의) 토끼인형","글: 크레시다 코웰;옮김: 공경희","웅진씽크빅","2006","","9788901059389","74800","843","1",
"58","잘 가, 나의 비밀 친구","그웬 스트라우스 글;김혜진 옮김","웅진씽크빅","2007","114","9788901066325","74840","843","1",
"58","내가 함께 있을게 ","볼프 에를브루흐 글·그림 ;김경연 옮김","웅진씽크빅","2007","","9788901072845","74800","853","1",
