검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,영유아(0~5세)
지역,서울
세부지역,성북구
ISBN 부가기호,전체
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-17
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"86","정글 히어로 : 한국어 더빙판","박태동 외 감독, 김현지 외 목소리","CJ 엔터테인먼트","2015","","8809306456779","","688.6","1",
"86","마야 - 한국어 더빙 수록","알렉스 슈타더만 감독, 김서영 외 목소리","아트서비스","2015","","8809306456939","","688.6","1",
"86","로봇트레인 2","","CJ 엔터테인먼트","2015","2","8809306457141","","","1",
"86","비포: 하늘을 나는 강아지의 모험 - 한국어 더빙판","이도 앤젤 (감독)","캔들미디어","2014","","8809308187398","","","1",
"86","미키의 클럽하우스: 세계일주","롭 라두카 외 감독, 빌 파머 외 목소리","월트디즈니","2014","1","8809362345833","","688.6","1",
"86","빅 히어로 - 한국어 더빙 수록","크리스 윌리엄스 외 감독, 다니엘 헤니 외 목소리","월트디즈니","2015","","8809362348148","","688.6","1",
"86","몬스터 호텔","젠디 타타코브스키 감독","","2013","","8809380191023","","688.6","1",
"86","몬스터 호텔 2 (1disc) - 한국어 더빙 수록","겐디 타르타코프스키 (감독), 아담 샌들러, 정찬우, 셀레나 고메즈, 김태균 (목소리)","소니픽쳐스","2016","2","8809461423845","","","1",
"86","미니언즈 - 한국어 더빙 수록","피에르 코팽 외 감독, 마이클 키튼 외 목소리","유니버설픽쳐스","2015","","8809462436769","","688.6","1",
"86","변신자동차 또봇: 16기 위풍당당 델타트론","노영주, 오유진, 김난우 (목소리), 이달, 고동우 (감독)","KD미디어(케이디미디어)","2016","","8809505720367","","688.6","1",
"86","니모를 찾아서 + 도리를 찾아서 : 더블팩 (2disc)","앨버트 브룩스, 에드 오닐 (목소리), 앤드류 스탠튼 (감독)","월트디즈니","2016","","8809505720749","","","1",
"86","꼬마 의사 맥스터핀스 박스세트 1탄 (3disc)","","월트디즈니","2017","3","8809505721326","","","1",
"86","미녀와 야수","이완 맥그리거, 엠마 왓슨, 댄 스티븐스, 조시 개드, 루크 에반스 (출연), 빌 콘돈 (감독)","월트디즈니","2017","","8809505721418","","688.26","1",
"86","레고 배트맨 무비 & 레고 무비 : 더블팩 (2disc)","로자리오 도슨, 마이클 세라, 윌 아넷 (목소리), 크리스 맥케이 (감독)","워너브라더스","2017","","8809507358193","","","1",
"86","Mog's bad thing","written and illustrated by Judith Kerr","HaperCollins Children's Books","2005","6","9780006647553","","","1",
"86","Mog And Bunny (Paperback)","Kerr, Judith|Kerr, Judith (ILT)","TrafalgarSquareBooks","2005","4","9780007171309","","","1",
"86","Mog and the baby","written and illustrated by Judith Kerr","HaperCollins Children's books","2005","1","9780007171323","","","1",
"86","Mog in the Dark (Paperback, New ed)","Kerr|Judith","TrafalgarSquareBooks","2006","3","9780007171330","","","1",
"86","Mog on fox night","written and illustrated by Judith Kerr","HarperCollins Children's books","2004","2","9780007171361","","","1",
"86","I love my mum","by Anna Walker","","2012","","9780007912773","","843","1",
"86","Without you","by Sarah Weeks;illustrated by Suzanne Duranceau","Laura Geringer Books","c2003","","9780060278168","","","1",
"86","Duck, Duck, Goose!: (A Coyote's on the Loose!) (Hardcover)","카렌 보몽 (글), 호세 아루에고, 아리안 듀이 (그림)","Harper Collins","2004","","9780060508029","","","1",
"86","Free Fall (Hardcover)","Wiesner, David|Wiesner, David (ILT)","HarpercollinsChildrensBooks","2008","","9780061567414","","","1",
"86","Cats, Cats, Cats","story by Joy Cowley;illustrations by Young artists","","2010","23","9780071312684","","747.08","1",
"86","Far far away","by John Segal","","2009","141","9780099256394","50899","808.9","1",
"86","Brown Bear, Brown Bear, What Do You See? (Paperback)","Bill Martin Jr.","PUFFINBOOKS","1999","","9780140502961","","","1",
"86","Where's Spot? (Flap Book)","에릭 힐 (지은이)","Penguin U.K","1983","","9780140504200","","","1",
"86","CAM Jansen: The Mystery of the Stolen Diamonds #1 (Paperback)","DAVID A. Adler (지은이)","Puffin","2004","","9780142400104","78740","","1",
"86","Winnie-The-Pooh (Puffin Modern Classics) (Paperback)","앨런 알렉산더 밀른 (지은이)","Puffin","2005","","9780142404676","","","1",
"86","When I was five ","by Arthur Howard","Harcourt Publishing","1999, c199","","9780152020996","50600","","1",
