검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,청소년(14~19세)
지역,서울
세부지역,성북구
ISBN 부가기호,전체
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-06
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"9","If you give a pig a pancake","by Laura Numeroff","Scholastic","1999","3","9780439046213","","080","2",
"9","(A) bad case of stripes ","David Shannon","Scholastic Inc.","c1998","","9780439924948","","","2",
"9","My Dad (Paperback) - My Little Library 1-05","앤서니 브라운 (지은이)","Transworld Publishers","2001","","9780552560061","","","2",
"9","My Mum (Paperback) - My Little Library 1-04","앤서니 브라운 (지은이)","Transworld Publishers","2009","","9780552560207","","","2",
"9","The Little House: Her Story [With CD] (Paperback)","버지니아 리 버튼 (지은이)","Sandpiper","2007","","9780618916511","","","2",
"9","Sunset of the Sabertooth","by Mary Pope Osborne;illustrated by Sal Murdocca","Random House","1996","7","9780679863731","","","2",
"9","The Jacket I Wear in the Snow (Paperback)","Neitzel|Shirley|Parker|Nancy Winslow","HarperTrophy","1994","","9780688045876","50699","","2",
"9","Dogs Don't Wear Sneakers (Paperback)","Numeroff, Laura Joffe|Mathieu, Joe (Ilt)","Simon&SchusterChildren's","1996","","9780689808746","50699","","2",
"9","Here We Go Round the Mulberry Bush (Paperback)","Kubler|Annie (ILT)","Child'sPlayInternationalLtd","2001","","9780859538855","","","2",
"9","Ten Little Monkeys Jumping on the Bed (Paperback)","토니 고프, Ann Love (지은이)","Childs Play Intl Ltd","2001","","9780859538886","","","2",
"9","Twinkle, Twinkle, Little Star (Paperback)","Taylor, Jane|Kubler, Annie|Kubler, Annie (ILT)","Child'splay","2002","","9780859539418","","","2",
"9","Little Beauty (Paperback)","앤서니 브라운","Walker","2009","","9781406319309","","","2",
"9","This Little Cat (This Little Cat (Board Book))","Horcek|Petr","Walker","2009","","9781406325119","90100","","2",
"9","Peck, Peck, Peck","LUCY COUSINS","WalkerBooks","2013","","9781406345100","90100","","2",
"9","Cloudy with a Chance of Meatballs (Paperback)","쥬디 바레트","Simon&SchusterMerchandise&","2012","","9781442443372","","","2",
"9","Love you forever","written by Robert Munsch","Firefly books제이와이북스[배포]","2009","","9781554074723","","843","2",
"9","당신이 경제학자라면 :고장 난 세상에 필요한 15가지 질문 ","팀 하포드 지음 ;이제용 옮김","웅진씽크빅","2014","","9788901165165","03320","321.8","2",
"9","야성적 충동 :인간의 비이성적 심리가 경제에 미치는 영향 ","조지 애커로프,김태훈 옮김","랜덤하우스코리아","2009","","9788925532691","13320","320.904","2",
"9","안네의 일기 ","안네 프랑크 원작 ;이주현 그림","지경사","2008","","9788931919875","73850","808","2",
"9","입 속의 검은 잎:기형도 시집","기형도","문학과지성사","1996","","9788932003979","02810","811.6","2",
"9","소년, 소녀를 만나다 :황순원의 「소나기」 이어쓰기 ","황순원문학촌 소나기마을 엮음 ;황순원 [지음]","문학과지성사","2016","","9788932028705","43810","813.7","2",
"9","블랙코미디 :유병재 농담집 ","지은이: 유병재","김영사","2017","","9788934979289","03810","818","2",
"9","엄마를 부탁해 :신경숙 장편소설 ","지은이: 신경숙","창비","2008","","9788936433673","03810","813.7","2",
"9","식탁 위의 세계사 ","이영숙 지음","창비","2012","","9788936452056","43900","909","2",
"9","아파트에서 기린을 만난다면? - 도시에서 동물과 공존하는 법","최종욱 (지은이)","창비","2016","","9788936452216","","","2",
"9","지금 독립하는 중입니다 :정신과 의사 하지현의 십 대 마음 관찰기 ","하지현 지음","창비","2017","","9788936452247","43180","183","2",
"9","내 이름은 망고 :추정경 장편소설 ","지은이: 추정경","창비","2011","","9788936456368","43810","813.7","2",
"9","박완서 ","박완서 [지음] ;백지연 엮음","창비","2005","35","9788936462451","03810","813.62","2",
"9","햄릿","윌리엄 셰익스피어 지음;최종철 옮김","민음사","1998","","9788937460036","04840","842","2",
"9","데미안 ","지은이: 헤르만 헤세 ;옮긴이: 전영애","민음사","2000","","9788937460449","04850","853","2",
"9","제49호 품목의 경매","토머스 핀천 지음;김성곤 옮김","민음사","2007","","9788937461477","04800","843","2",
"9","태양은 다시 떠오른다 ","지은이: 어니스트 헤밍웨이 ;옮긴이: 김욱동","민음사","2012","280","9788937462801","04800","843.5","2",
"9","초한지 :이문열의 史記 이야기","이문열","민음사","2008","6","9788937481642","04820","813.6","2",
"9","잘못은 우리 별에 있어 :존 그린 장편소설 ","지은이: 존 그린 ;옮긴이: 김지원","미래엔","2012","","9788937833762","03840","843.6","2",
"9","엄마의 말뚝","박완서 [글];고정순 그림","대한교과서","2007","4","9788937843006","74810","802","2",
"9","규방공예 :우리 멋이 깃든 장신구와 가방 만들기 ","김재은 지음","미진사","2013","","9788940804377","04630","636","2",
"9","신약 개발의 비밀을 알고 싶니? :약학 ","김선 글 ;이경석 그림","비룡소","2013","","9788949153551","44510","518","2",
"9","내 머리에 햇살 냄새 ","유은실 글 ;이현주 그림","비룡소","2012","365","9788949161587","74800","813.7","2",
"9","모모","미하엘 엔데 지음;한미희 옮김","비룡소","1999","","9788949190020","43850","853","2",
"9","스무고개 탐정과 마술사 ","허교범 글 ;고상미 그림","비룡소","2013","","9788949195193","74800","813.7","2",
"9","올더스 헉슬리 :오만한 문명과 멋진 신세계 ","지은이: 김효원","살림출판사","2006","247","9788952205421","04080","840.99","2",
"9","하리하라, 미드에서 과학을 보다 :지루한 과학에서 신나게 탈출하기 프로젝트 제1탄 ","이은희 지음","살림출판사","2010","","9788952213181","03400","404","2",
"9","방콕 :자유여행자를 위한 map & photo 가이드북 =Bangkok : Kakao friends special edition ","지은이: 노소연","시공사","2017","39","9788952777935","14980","981.44502","2",
"9","토끼 아저씨와 멋진 선물 ","모리스 샌닥 그림 ;조동섭 옮김","시공사","2015","","9788952781253","77840","843","2",
"9","그림으로 보는 한국사 :교과서 속 역사 이야기","","계림북스","2012-2013","5","9788953315471","74900","911","2",
"9","살인자의 기억법 :김영하 장편소설 ","지은이: 김영하","문학동네","2013","","9788954622035","03810","813.7","2",
"9","흰 :한강 소설 ","지은이: 한강","문학동네","2016","","9788954640718","03810","813.7","2",
"9","백미러 속의 우주 :대칭으로 읽는 현대 물리학 ","데이브 골드버그 지음 ;박병철 옮김","북하우스 퍼블리셔스","2015","","9788956055848","03400","429","2",
"9","댓글부대 :장강명 장편소설 ","지은이: 장강명","은행나무","2015","","9788956609454","03810","813.7","2",
"9","(함수, 통계, 기하에 관한) 최소한의 수학지식 =Minimal math ","원작: EBSMath 제작팀 ;글: 염지현","가나문화콘텐츠","2017","","9788957368893","04410","410","2",
"9","음악신동 노빈손 모차르트의 수제자가 되다 ","남동욱 지음 ;이우일 일러스트","뜨인돌출판","2012","","9788958073994","03670","670","2",
"9","(하루에 두 마디씩) 왕초보 일본어 배우기 ","지은이: 국제어학연구소 일본어학부","국제어학연구소 출판부","2010","","9788959110957","13730","737.5","2",
"9","안드로이드는 전기양을 꿈꾸는가? ","필립 K. 딕 ;이선주 옮김","황금가지","2008","11","9788960172715","03840","843","2",
"9","회계학 리스타트 :기본부터 다시 시작하는 이야기 회계특강 ","유관희 지음","한국물가정보","2010","1","9788962601800","03320","325.9","2",
"9","생명공학 소비시대 알 권리 선택할 권리 =한국인 식탁에 등장하는 GMO와 복제 쇠고기를 둘러싼 쟁점 /Right to know right to choose ","김훈기 지음","동아시아","2013","","9788962620634","93470","521.7","2",
"9","규장각 각신들의 나날 :정은궐 장편소설","지은이: 정은궐","파란미디어","2009","2","9788963710037","04810","813.6","2",
"9","보보경심 :동화 장편소설","지은이: 동화 ;옮긴이: 전정은","파란미디어","2013","1","9788963710624","04820","823.7","2",
"9","아들이 사는 세상 :착한 아이와 비정한 남자 사이, 고달픈 소년들의 사회 ","로잘린드 와이즈먼 지음 ;이주혜 옮김","제이콘텐트리 엠앤비","2014","","9788964561942","13590","598.132","2",
"9","미적분으로 바라본 하루 :일상 속 어디에나 있는 수학 찾기 ","오스카 E. 페르난데스 지음 ;김수환 옮김","프리렉","2015","","9788965400912","93400","414.1","2",
"9","SpongeBob's secret valentine ","by David Lewman ;illustrated by Heather Martinez","고릴라박스","2011","1","9788965480129","68740","747","2",
"9","마인드 스쿨 =Mind school","","비룡소","2013-2016","10","9788965481546","74190","190","2",
"9","기적의 유치원 :평범한 아이들을 비범하게 바꾼 자녀교육 혁명 ","조혜경 지음","쌤앤파커스","2012","","9788965700661","03590","375.16","2",
"9","야, 걱정하지마 우리가 뭐 우주를 만들 것도 아니고 :샴마의 노답북 ","글·그림: 샴마","팩토리나인","2017","","9788965705017","03810","657.5","2",
"9","에밀","장 자크 루소 지음;박호성 옮김","책세상","2003","32","9788970134130","04160","370.8","2",
"9","나를 대단하다고 하지 마라 ","지은이: 해릴린 루소 ;옮긴이: 허형은","","2015","","9788970139203","03840","338.3","2",
"9","날마다, 브랜드 ","임태수 지음","안그라픽스","2016","","9788970598697","03600","325.571","2",
"9","오페라의 유령","가스통 르루 지음;이신정 그림","푸른숲","2006","","9788971844656","44860","863","2",
"9","귀신 백과사전 :고전 속에 숨어 있는 우리 귀신 이야기 ","이현 글 ;김경희 그림","푸른숲","2010","","9788971846513","73380","388","2",
"9","휴대폰 전쟁 ","로이스 페터슨 지음 ;고수미 옮김","푸른숲","2013","","9788971849866","44800","843","2",
"9","졸업 :설월화雪月花 살인 게임 : 히가시노 게이고 장편소설 ","지은이: 히가시노 게이고 ;옮긴이: 양윤옥","현대문학","2009","","9788972754367","03830","833.6","2",
"9","사랑 후에 오는 것들","지은이: 공지영","소담출판사","2006","","9788973818693","04810","813.6","2",
"9","사랑 후에 오는 것들","지은이: 츠지 히토나리;옮김이: 김훈아","소담출판사","2006","","9788973818709","04830","833.6","2",
"9","자소서의 신이 만든 만점 학생부&자소서 :평가자가 원하는 학생부와 자소서는 따로 있다! ","배영준 지음","키출판사","2015","","9788974577476","43370","377","2",
"9","중학생, 기적을 부르는 나이 :30년 현장 교사가 전하는, 부모가 알아야 할 중학생의 모든 것 ","박미자 지음","들녘","2013","","9788975276859","13590","598.125","2",
"9","연금술사","파울로 코엘료 지음;최정수 옮김","문학동네","2001","","9788982814471","03860","879","2",
"9","(가장 쉬운) 프랑스어 첫걸음의 모든것 ","주장수 저","동양북스","2011","","9788983007803","13760","760","2",
"9","해리포터와 불의 잔","조앤 K. 롤링 지음;최인자 [공]옮김","문학수첩","2000","42","9788983920935","04840","843","2",
"9","경쟁은 어떻게 내면화되는가 ","지은이: 강수돌","생각의나무","2008","","9788984988903","03300","300","2",
"9","새의 선물:은희경 장편소설","은희경 저","문학동네","1999","","9788985712767","03810","813.6","2",
"9","(독일의) 숲유치원:자연친화적 유아교육의 모델","이명환 지음","교육아카데미","2007","","9788987252698","93370","375.16","2",
"9","수학, 인문으로 수를 읽다 ","이광연 지음","한국문학사","2014","","9788987527376","03410","410","2",
"9","통계학, 빅데이터를 잡다 ","조재근 지음","한국문학사","2017","","9788987527598","03310","413","2",
"9","(돌아서서 후회하지 않는) 유쾌한 대화법 78 ","이정숙 지음","나무생각","2004","","9788988344866","03320","802.56","2",
"9","어느 날 내가 죽었습니다","이경혜 지음","바람의아이들","2004","","9788990878052","43810","813.6","2",
"9","뚱보, 내 인생","미카엘 올리비에 지음;조현실 옮김","바람의 아이들","2004","","9788990878076","43810","863","2",
"9","천공의 벌 ","지은이: 히가시노 게이고 ;옮긴이: 김난주","재인","2016","","9788990982667","03830","833.6","2",
"9","그 청년 바보의사 ","안수현 지음 ;이기섭 엮음","아름다운사람들","2009","","9788991066700","03810","230.4","2",
"9","미드영어 단숨에 따라잡기 ","by E&C","Mentors","2010","","9788991298170","13740","747.5","2",
"9","에브리데이 영어 표현 사전","손소예 (지은이)","와이엘북","2009","","9788993437058","13740","","2",
"9","아름다운 아이 ","R. J. 팔라시오 지음 ;천미나 옮김","책과콩나무","2012","","9788994077468","73840","843","2",
"9","(이제 시작이야!) 디지털 포렌식 :The basics ","존 새몬스 지음 ;김선국 옮김","","2012","","9788994774203","93560","004.6","2",
"9","시원스쿨 말하기 Basic 영문법 ","이시원 지음","에스제이더블유인터내셔널","2012","","9788996786665","13740","745","2",
"9","세상을 바꾼 다섯 가지 상품 이야기 :소금, 모피, 보석, 향신료 그리고 석유 ","홍익희 지음","행성비","2015","","9788997132720","03900","909","2",
"9","작은 용기, 세상을 바꾸다 :불평등, 불의 폭력에 맞선 사람들 ","로라 스캔디피오 지음 ;부희령 옮김","북스코프","2012","","9788997296170","43300","331.5413","2",
"9","뇌과학자는 영화에서 인간을 본다 :정재승의 시네마 사이언스 ","정재승 지음","어크로스","2012","","9788997379040","03400","404","2",
"9","나는 건축이 좋아지기 시작했다 :집짓기에 입문하는 당신을 위한 건축 개념어 사전 ","더그 팻 지음 ;김현우 옮김","라이팅하우스","2013","","9788998075019","13610","610","2",
"9","착하다는 사람이 왜 나쁜 짓 할까? :자신에게 최악의 적이 되지 않는 법 ","지은이: 데비 포드 ;옮긴이: 신업공동체","빛","2015","","9788998246167","03180","189.1","2",
"9","창을 순례하다 :건축을 넘어 문화와 도시를 잇는 창문 이야기 ","도쿄공업대 쓰카모토 요시하루 연구실,이정환 옮김","푸른숲","2015","","9791156755456","03600","545.7","2",
"9","흉가 :미쓰다 신조 장편소설 ","지은이: 미쓰다 신조 ;옮긴이: 현정수","더난콘텐츠그룹","2016","","9791158790219","03830","833.6","2",
"9","매일 아침 써봤니? :7년을 매일같이 쓰면서 시작된 능동태 라이프 ","김민식 지음","위즈덤하우스","2018","","9791162202586","03320","325.211","2",
"9","추리 천재 엉덩이 탐정 5 - 유적에서 날아온 SOS 사건","트롤","아이세움","2017","5","9791162332542","","","2",
"9","지구 멸망, 작은 것들의 역습 :핵·바이러스·탄소 ","김경태,김추령 지음","단비","2017","","9791185099866","03400","404","2",
"9","10대를 위한 첫 코딩 - HTML, CSS, 자바스크립트로 홈페이지, 앱, 게임 만들기","Young Rewired State","반니","2016","","9791185435916","","","2",
"9","소설 시그널 1","김은희|이인희","클","2016","1","9791185502571","","","2",
"9","컴퓨팅 사고 :소프트웨어를 통한 문제해결 ","David D. Riley,김웅섭 공역","Infinity books","2017","","9791185578279","93000","004.07","2",
"9","마르코 폴로의 아름다운 여행 :쉽게 읽는 《동방견문록》 ","글: 안케 되르차프 ;옮김: 김희상","지학사","2016","","9791185786674","74800","981","2",
"9","건축왕, 경성을 만들다 :식민지 경성을 뒤바꾼 디벨로퍼 정세권의 시대 ","김경민 지음","이마","2017","","9791186940181","03910","911.06","2",
"9","엄마의 말하기 연습 :화내지 않고 상처 주지 않고 진심을 전하는 ","박재연 지음","한빛라이프","2018","","9791188007134","13590","598.1","2",
"9","회색 인간 ","지은이: 김동식","요다","2017","","9791196222628","04810","813.7","2",
"126","바람계곡의 나우시카","미야자키 하야오 (Hayao Miyazaki) 감독","대원DVD","2004","","8809105873173","","688.6","1",
"126","쿵푸팬더","마크 오스본;존 스티븐슨 [공]감독","","2008","","8809192642614","","688.6","1",
"126","버터플라이","필립 뮤 감독","대경DVD","2009","","8809196598559","","688.2","1",
"126","라따뚜이 - 할인행사","브래드 버드 감독, 피터 오툴 외 목소리","브에나비스타","2009","","8809274082956","","688.6","1",
"126","크리스마스 캐롤","로버트 저메키스","월트디즈니","2010","","8809274083212","","688.6","1",
"126","미나미 양장점의 비밀","나카타니 미키, 미우라 타카히로 (출연), 미시마 유키코 (감독)","비디오가게","2016","","8809276104557","","","1",
"126","괴물의 아이 - 한국어 더빙 수록","호소다 마모루 감독, 야쿠쇼 코지 외 목소리","버즈픽쳐스","2016","","8809276105097","","688.6","1",
"126","미스 리틀 선샤인:세계가 인정한 최고의 감동코믹 해프닝!!","조나단 데이턴;발레리 패리스 감독","","2008","","8809285606226","","688","1",
"126","쥬라기 공원","조 존스톤 감독","유니버설픽쳐스","2007","3","8809306508010","","688.2","1",
"126","파퍼씨네 펭귄들","마크 워터스 감독, 짐 캐리 외 출연","20세기폭스","2012","","8809334163199","","688.2","1",
"126","레터스 투 줄리엣","게리 위닉 감독","","2011","","8809334164189","","688.2","1",
"126","아이언 맨","셰인 블랙 감독","","2013","","8809362343006","","688.2","1",
"126","앤트맨","마이클 더글라스, 폴 러드, 에반젤린 릴리 (출연), 페이튼 리드 (감독)","월트디즈니","2015","","8809362349237","","","1",
"126","굿 다이노 - 한국어 더빙 수록","레이먼드 오초아, 잭 브라이트 (목소리), 피터 손 (감독)","월트디즈니","2016","","8809362349572","","","1",
"126","몬스터 호텔 - 컬투의 한국어 더빙 수록","젠디 타르타코프스키 (감독), 스티브 부세미, 아담 샌들러, 정찬우, 김태균 (목소리)","소니픽쳐스","2013","1","8809461421209","","","1",
"126","귀향","조정래 감독, 강하나 외 출연","KD미디어(케이디미디어)","2016","","8809505720015","","688.2","1",
"126","핵소 고지 - 아웃케이스 없음","휴고 위빙, 샘 워싱턴, 테레사 팔머, 앤드류 가필드 (출연), 멜 깁슨 (감독)","인조인간","2017","","8809520440905","","","1",
"126","동물 서커스","니시무라 토시오 글·그림;김현주 옮김","","2006","","9771739755004","","833.8","1",
"126","청소년 진로 매거진 두리번 Vol.35 - 정보통신산업, 2015","감지덕지 편집부 (엮은이)","감지덕지","2015","46","9772234814005","","","1",
"126","신:베르나르 베르베르 장편소설","베르나르 베르베르 지음;이세욱 옮김","","2008","2","9778893290856","04860","863","1",
"126","Mummy and Me","Chichester Clark Em","HarperCollins","2009","","9780007912780","","","1",
"126","Pinkalicious: Fairy House (Paperback) - Fairy House","Victoria Kann (지은이)","Harpercollins Childrens Books","2013","172","9780062187826","","","1",
"126","(The)great Gilly Hopkins","Katherine Paterson","Harper & Row","1978","","9780064402019","","","1",
"126","Arthur's Funny Money (Paperback)","릴리언 호번 (지은이)","Harpercollins Childrens Books","1984","25","9780064440486","50399","","1",
"126","The Scrubbing Machine","story by Joy Cowley","JYBooksMcGraw-Hill","2009","26","9780071269100","","747","1",
"126","Cloudland","John Burningham","Red Fox","1999","","9780099711612","","","1",
"126","Mrs Vole the Vet - Happy Families (Paperback)","Allan Ahlberg","Puffin","2005","17","9780140378801","","","1",
"126","Granpa","John Burningham","문진미디어","2000","","9780140508413","","","1",
"126","Great Expectations (Paperback)","찰스 디킨스 (지은이)","Penguin USA","2007","","9780140623161","","","1",
"126","Charlie and Lola: My Completely Best Story Collection (Hardcover)","로렌 차일드","PenguinUK","2008","","9780141382524","","","1",
"126","Winnie Goes batty ","Laura Owen and Korky Paul[illustrated by] Korky Paul","Oxford University Press","2013","","9780192729118","","","1",
"126","Oxford Reading Tree: Level 1+: First Sentences: Hide and Seek (Paperback)","Roderick Hunt","OxfordUniversityPress","2011","416","9780198480631","","","1",
"126","Oxford Reading Tree: Level 1+: First Sentences: Big Feet (Paperback)","Roderick Hunt","OxfordUniversityPress","2011","41318","9780198480655","","","1",
"126","How to be a friend:a guide to making friends and keeping them","Laurene Krasny Brown, Marc Tolon Brown","Little, Brown and Company","1998","","9780316111539","","","1",
"126","Frederick and his friends:four favorite fables","by Leo Lionni;with a note of appreciation by Eric Carle","Alfred A. Knopf","2002","","9780375822995","","","1",
"126","Too Many Cats (Paperback)","Lori Haskins Houran (글), Joe Mathieu (그림)","Random House Books for Young Readers","2009","132","9780375851971","50399","","1",
"126","Berenstain Bears in the Dark (Paperback) - The Berenstain Bears #31","Stan Berenstain, Jan Berenstain (지은이)","Random House Childrens Books","1982","","9780394854434","50499","","1",
"126","Berenstain Bears in the Dark (Paperback) - The Berenstain Bears #31","Stan Berenstain, Jan Berenstain (지은이)","Random House Childrens Books","1982","31","9780394854434","50499","","1",
"126","The Berenstain Bears and the Messy Room (Paperback) - The Berenstain Bears #57","Jan Berenstain, Stan Berenstain (지은이)","Random House Childrens Books","1983","57","9780394856391","50399","","1",
"126","The Berenstain Bears and Too Much TV (Paperback) - The Berenstain Bears #11","Jan Berenstain, Stan Berenstain (지은이)","Random House Childrens Books","1984","","9780394865706","50399","","1",
"126","The Berenstain Bears and Too Much TV (Paperback) - The Berenstain Bears #11","Jan Berenstain, Stan Berenstain (지은이)","Random House Childrens Books","1984","11","9780394865706","50399","","1",
"126","The Berenstain Bears Learn about Strangers (Paperback) - The Berenstain Bears #21","Stan Berenstain, Jan Berenstain (지은이)","Random House Childrens Books","1985","","9780394873343","50399","","1",
"126","The Berenstain Bears Learn about Strangers (Paperback) - The Berenstain Bears #21","Stan Berenstain, Jan Berenstain (지은이)","Random House Childrens Books","1985","21","9780394873343","50399","","1",
"126","THE TITANIC LOST AND FOUND (A Step 3)","편집부","RandomHouse","1999","420","9780394886695","50399","","1",
"126","The Berenstain Bears and the Missing Honey (Paperback) - The Berenstain Bears #1","Stan Berenstain, Jan Berenstain (지은이)","Random House Childrens Books","1987","","9780394891330","50399","","1",
"126","The Berenstain Bears and the Missing Honey (Paperback) - The Berenstain Bears #1","Stan Berenstain, Jan Berenstain (지은이)","Random House Childrens Books","1987","1","9780394891330","50399","","1",
"126","Once upon an alphabet ","Oliver Jeffers","Philomel Books","2014","","9780399167911","","","1",
"126","Oliver's Tree","Chase, Kit|Chase, Kit (ILT)","PenguinGroupUSA","2014","","9780399257001","","","1",
"126","Lost treasure of the emerald eye ","Geronimo Stilton ;illustrations by Matt Wolf, Mark Nithael, and Kat Stevens","Scholastic","c2004","","9780439559638","50699","","1",
"126","Field trip to Niagara falls ","Geronimo Stilton ;English translation, Edizioni Piemme S.p.A.]","Scholastic","2006, c200","","9780439691468","50599","","1",
"126","(The) Christmas toy factory ","Geronimo Stilton ;English translation, Edizioni Piemme S.p.A.]","Scholastic","c2006","","9780439841184","50599","","1",
"126","Zack Files 02: Through the Medicine Cabinet (Paperback)","Dan Greenburg","GROSSET&DUNLAP","2011","","9780448412627","41262","","1",
"126","Zack Files 12: Now You See Me....Now You Don't (Paperback)","Dan Greenburg (지은이)","Grosset & Dunlap","1998","","9780448417387","50499","","1",
"126","Zack Files 12: Now You See Me....Now You Don't (Paperback)","Dan Greenburg (지은이)","Grosset & Dunlap","1998","12","9780448417387","50499","","1",
"126","Zack Files 13: The Misfortune Cookie (Paperback)","Dan Greenburg (지은이)","Grosset & Dunlap","1998","","9780448417486","50499","","1",
"126","Zack Files 13: The Misfortune Cookie (Paperback)","Dan Greenburg (지은이)","Grosset & Dunlap","1998","13","9780448417486","50499","","1",
"126","Zack Files 22: This Body's Not Big Enough for Both of Us (Paperback)","Dan Greenburg (지은이)","Grosset & Dunlap","2000","","9780448421766","50499","","1",
"126","Zack Files 22: This Body's Not Big Enough for Both of Us (Paperback)","Dan Greenburg (지은이)","Grosset & Dunlap","2000","22","9780448421766","50499","","1",
"126","Greenish Eggs and Dinosaurs (Paperback)","Dan Greenburg (지은이)","Grosset & Dunlap","2001","","9780448425467","50499","","1",
"126","Greenish Eggs and Dinosaurs (Paperback)","Dan Greenburg (지은이)","Grosset & Dunlap","2001","23","9780448425467","50499","","1",
"126","Nana in the City (Hardcover) - 2015 칼데콧 Honor 수상작","로렌 카스티요 (지은이)","Clarion Books","2014","","9780544104433","","","1",
"126","Werewolf of Fever Swamp (Classic Goosebumps #11) (Paperback)","R.L. 스타인","ScholasticPaperbacks","2009","11","9780545158862","","","1",
"126","Welcome to Camp Nightmare (Classic Goosebumps #14) (Paperback)","R.L. 스타인","ScholasticPaperbacks","2010","14","9780545158893","","","1",
"126","Jumanji (Hardcover + Audio CD) (30th Anniversary Edition)","크리스 반 알스버그","HoughtonMifflinHarcourt","2011","","9780547608389","","","1",
"126","Princess Poppy : The Wedding (Paperback + CD 1장)","Janey Louise Jones (지은이)","Random House Childrens Books","2008","","9780552557603","","","1",
"126","My Beak, Your Beak","[by] Meianie Walsh","Random House","2003","","9780552558693","","747","1",
"126","My Brother (Paperback)","앤서니 브라운 (지은이)","Picture Corgi","2008","","9780552560214","","","1",
"126","Harry Potter and the sorcerer's stone","by J.K. Rowling;illustrations by Mary GrandPr´e","Scholastic Press","1999","1","9780590353427","51099","","1",
"126","Scholastic's The magic school bus in the haunted museum :a book about sound ","from an episode of the animated TV series produced by Scholastic Productions, Inc.;based on the Magic school bus books written by Joanna Cole and illustrated by Bruce Degen","Scholastic","c1995","","9780590484121","50350","","1",
"126","The Berenstain Bears Trick or Treat (Paperback) - The Berenstain Bears #16","Stan Berenstain, Jan Berenstain (지은이)","Random House Childrens Books","1989","16","9780679800910","50399","","1",
"126","The Berenstain Bears and Too Much Pressure (Paperback) - The Berenstain Bears #9","Stan Berenstain, Jan Berenstain (지은이)","Random House Childrens Books","1992","","9780679836711","50399","","1",
"126","The Berenstain Bears and Too Much Pressure (Paperback) - The Berenstain Bears #9","Stan Berenstain, Jan Berenstain (지은이)","Random House Childrens Books","1992","9","9780679836711","50399","","1",
"126","The Berenstain Bears and Too Much Teasing (Paperback) - The Berenstain Bears #10","Stan Berenstain, Jan Berenstain (지은이)","Random House Childrens Books","1995","","9780679877066","50399","","1",
"126","The Berenstain Bears and Too Much Teasing (Paperback) - The Berenstain Bears #10","Stan Berenstain, Jan Berenstain (지은이)","Random House Childrens Books","1995","10","9780679877066","50399","","1",
