검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,청소년(14~19세)
지역,서울
세부지역,성북구
ISBN 부가기호,전체
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-06
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"29","Papa, Please Get the Moon for Me (Paperback)","에릭 칼","ALADDIN","1999","","9780689877568","50799","","2",
"29","Quick as a Cricket (Paperback)","Wood|Audrey","ChildsPlay","2001","","9780859533065","","","2",
"29","Look Out, Suzy Goose (Paperback)","Petr Horacek (지은이)","Walker Books","2009","","9781406317640","90100","","2",
"29","경제학 콘서트","팀 하포드 지음;김명철 옮김","웅진씽크빅","2006","1","9788901054889","03320","320.4","2",
"29","세계 제국이 등장하다 :900년~1500년 ","강미경 글 ;김수현 그림","웅진주니어","2008","3","9788901080147","74900","909","2",
"29","청춘의 독서 :세상을 바꾼 위험하고 위대한 생각들 ","유시민 지음","웅진씽크빅","2009","","9788901101569","03810","029.1","2",
"29","심리학, 열일곱 살을 부탁해 :대한민국 10대를 위한 유쾌한 심리학 ","이정현 지음","웅진씽크빅","2010","","9788901106694","03180","180","2",
"29","멈추지 마, 다시 꿈부터 써봐 :73개의 꿈을 쓰고 세계에 도전하다 ","김수영 지음","웅진지식하우스","2010","","9788901107585","03810","818","2",
"29","FBI 행동의 심리학 :말보다 정직한 7가지 몸의 단서 ","지은이: 조 내버로,옮긴이: 박정길","웅진씽크빅","2010","","9788901110806","03320","181.81","2",
"29","Little star","adapted by Sarah Willson","Language world","2010","5","9788925652016","","843","2",
"29","목·어깨 통증홈트 :머리, 목, 어깨의 만성 통증이 사라지는 홈 트레이닝 프로젝트 ","남세희 지음","중앙일보플러스","2017","","9788927808749","14510","512.4","2",
"29","내일은 바게트 :이은용 장편소설 ","지은이: 이은용","문학과지성사","2014","","9788932025353","43810","813.7","2",
"29","상냥한 폭력의 시대 :정이현 소설집 ","지은이: 정이현","문학과지성사","2016","","9788932029092","03810","813.7","2",
"29","인간과 사물의 기원","지은이: 장 그노스,김진송","열린책들","2006","1","9788932906720","03810","471","2",
"29","인간과 사물의 기원","지은이: 장 그노스,김진송","열린책들","2006","2","9788932906720","03810","471","2",
"29","나무 ","베르나르 베르베르 지음 ;이세욱 옮김","열린책들","2008","","9788932907871","03860","863","2",
"29","나목","박완서 지음","세계사","1995","10","9788933800690","03810","813.6","2",
"29","(산악인 박영석대장의)끝없는 도전","박영석 지음","김영사","2003","","9788934913726","03810","699.104","2",
"29","식객 10 - 자반고등어 만들기","허영만","김영사","2005","10","9788934926559","07810","","2",
"29","고양이 전사들","에린 헌터 지음 ;김이선 옮김","김영사","2012-2013","2","9788934959397","74840","843","2",
"29","장길산:황석영 대하소설","황석영 지음","창비","2004","9","9788936430627","03810","813.6","2",
"29","장길산:황석영 대하소설","황석영 지음","창비","2004","10","9788936430634","03810","813.6","2",
"29","도가니 :공지영 장편소설 ","지은이: 공지영","창비","2009","","9788936433703","03810","813.6","2",
"29","아몬드 (양장 특별 한정판)","손원평 (지은이)","창비","2017","","9788936434267","","","2",
"29","식탁 위의 세계사 ","이영숙 지음","창비","2012","","9788936452056","43900","909","2",
"29","나는 죽지 않겠다 :공선옥 소설집 ","공선옥","창비","2009","","9788936456153","43810","813.6","2",
"29","우아한 거짓말 :김려령 장편소설 ","김려령","창비","2009","","9788936456221","43810","813.7","2",
"29","정범기 추락 사건 :정은숙 소설집 ","지은이: 정은숙","창비","2011","","9788936456382","43810","813.7","2",
"29","파란 아이 ","지은이: 공선옥,엮은이: 박숙경","창비","2013","","9788936456504","43810","813.7","2",
"29","편의점 가는 기분","박영란","창비","2016","","9788936456757","","","2",
"29","빛깔이 있는 현대시 교실","김상욱 지음","창비","2007","","9788936471255","03810","811.609","2",
"29","어린왕자 ","생텍쥐페리 지음 ;김남주 옮김","대원사","2009","","9788936906429","03860","863","2",
"29","동물농장","조지 오웰 지음;도정일 옮김","민음사","1998","5","9788937460050","04840","843","2",
"29","파리대왕","윌리엄 골딩 지음;유종호 옮김","민음사","1999","","9788937460197","04840","843","2",
"29","데미안 ","지은이: 헤르만 헤세 ;옮긴이: 전영애","민음사","2000","","9788937460449","04850","853","2",
"29","데미안 ","지은이: 헤르만 헤세 ;옮긴이: 전영애","민음사","2000","44","9788937460449","04850","853","2",
"29","수레바퀴 아래서 ","지은이: 헤르만 헤세 ;옮긴이: 김이섭","민음사","2001","","9788937460500","04850","853","2",
"29","인간 종말 리포트.마거릿 애트우드 장편소설 ","마거릿 애트우드 [지음] ;차은정 옮김","민음사","2008","1","9788937482366","04840","843","2",
"29","트와일라잇 :스테프니 메이어 장편소설 ","스테프니 메이어 [지음] ;변용란 옮김","대한교과서","2008","","9788937832208","03840","843","2",
"29","뉴문 :스테프니 메이어 장편소설 ","스테프니 메이어 [지음] ;변용란 옮김","대한교과서","2008","","9788937832215","03840","843","2",
"29","헝거게임 ","수잔 콜린스 지음 ;이원열 옮김","미래엔컬처그룹","2009","","9788937832611","03840","843","2",
"29","모킹제이 ","수잔 콜린스 지음 ;이원열 옮김","미래엔","2011","","9788937833229","03840","843.6","2",
"29","돈으로 살 수 없는 것들 :무엇이 가치를 결정하는가 ","지은이: 마이클 샌델 ;옮긴이: 안기순","미래엔","2012","","9788937833663","03330","193","2",
"29","권력을 희롱하다 :토끼전 ","김종년 글 ;이은주 그림","미래엔","2011","1","9788937835179","74810","813.5","2",
"29","효의 길을 묻다 :심청전 ","이민아 글 ;조예정 그림","미래엔","2011","2","9788937835186","74810","813.5","2",
"29","홍길동전 :세상을 뒤집다 ","이영민 글 ;김순영 그림","미래엔","2011","5","9788937835377","74810","813.5","2",
"29","양반전 외 :양반의 위선을 조롱하다 ","구민애 글 ;김종환 그림","미래엔","2012","7","9788937835391","74810","813.5","2",
"29","바보 빅터 :17년 동안 바보로 살았던 멘사 회장의 이야기 ","지은이: 호아킴 데 포사다,레이먼드 조","한국경제신문 한경BP","2018","","9788947527934","13840","848","2",
"29","하이킹 걸즈 =김혜정 장편소설 /Hiking girls ","김혜정","비룡소","2008","","9788949120805","43810","813.6","2",
"29","그냥, 컬링 :최상희 장편소설 ","지은이: 최상희","비룡소","2011","","9788949123080","03810","813.7","2",
"29","만복이네 떡집 ","김리리 글 ;이승현 그림","비룡소","2010","354","9788949161341","74800","813.7","2",
"29","하리하라의 청소년을 위한 의학 이야기 ","이은희 지음","살림출판사","2014","","9788952228956","03400","400","2",
"29","조선왕조실록에 숨어있는 과학 :조선 시대에 정말 UFO가 왔었을까? ","이성규 지음","살림출판사","2015","","9788952230317","44400","400","2",
"29","신의 달력 =장용민 장편소설.Tzolkin : the calendar of God ","지은이: 장용민","시공사","2009","1","9788952755889","04810","813.6","2",
"29","위험한 과학책 :지구 생활자들의 엉뚱한 질문에 대한 과학적 답변 ","랜들 먼로 지음 ;이지연 옮김","시공사","2015","","9788952773326","03400","400","2",
"29","(행주치마의) 집밥 도시락 :매일 싸도 부담 없는 매일 먹어도 부담 없는 속 편한 한식 도시락 ","조수경 지음","미호","2017","","9788952777829","13590","594.51","2",
"29","52층 나무 집 ","앤디 그리피스 글 ;신수진 옮김","시공사","2016","","9788952781819","74840","843","2",
"29","Game on (Paperback + Workbook + Audio CD 1장) - Disney Fun to Read Set 2-23","문진미디어 편집부 (지은이)","문진미디어(외서)","2013","","9788953940826","","","2",
"29","시간을 파는 상점 :김선영 장편소설 ","지은이: 김선영","자음과모음","2012","","9788954427173","43810","813.7","2",
"29","살인자의 기억법 :김영하 장편소설 ","지은이: 김영하","문학동네","2013","","9788954622035","03810","813.7","2",
"29","보다 :김영하 산문 ","지은이: 김영하","문학동네","2014","","9788954625470","03810","814.7","2",
"29","읽다 :김영하와 함께하는 여섯 날의 문학 탐사 ","지은이: 김영하","문학동네","2015","","9788954638401","03810","814.7","2",
"29","지식똑똑 지구촌 사회.문화 탐구 05 : 홍콩.마카오.타이완 - 아시아","강효임 (글), 이홍용 (그림), 민용태, 기근도, 신성곤 (감수)","한국헤르만헤세","2014","5","9788954837330","74300","","2",
"29","수학 시트콤 :발칙한 상상으로 가득한 17가지 수학 ","크리스토프 드뢰서 지음 ;이우일 그림","북하우스 퍼블리셔스","2012","","9788956055930","03410","410","2",
"29","퇴사하겠습니다 ","이나가키 에미코 지음 ;김미형 옮김","북하우스 퍼블리셔스","2017","","9788956059273","03830","838","2",
"29","인간이해 ","알프레드 아들러 지음 ;라영균 옮김","일빛","2009","","9788956451367","03180","185.51","2",
"29","28 :정유정 장편소설 ","지은이: 정유정","은행나무","2013","","9788956607030","03810","813.7","2",
"29","날 좀 내버려 둬 :제7회 푸른문학상 동화집 ","지은이: 양인자 외","푸른책들","2009","","9788957981924","74810","813.6","2",
"29","난민 소녀 리도희","박경희 (지은이)","뜨인돌","2017","","9788958076285","","","2",
"29","편안하고 사랑스럽고 그래 ","글·그림: 퍼엉","위즈덤하우스","2016","1","9788959130030","04810","818","2",
"29","일본 지식 채널 =가보지 않아도 알 수 있는 일본의 모든 것 /日本知識チャンネル ","조양욱 지음","위즈덤하우스","2008","","9788959132775","03910","309.113","2",
"29","나는 왜 네가 힘들까 :뻔하고 진 빠지는 '심리게임' 탈출 프로젝트 ","크리스텔 프티콜랭 지음 ;이세진 옮김","부키","2016","","9788960515659","03180","189.2","2",
"29","헤밍웨이의 말 :은둔 시절의 마지막 인터뷰 ","지은이: 어니스트 헤밍웨이 ;옮긴이: 권진아","마음산책","2017","","9788960903012","03840","843.099","2",
"29","(이광연의) 오늘의 수학 ","이광연 지음","동아시아","2011","","9788962620337","03410","410.4","2",
"29","세상물정의 물리학 :복잡한 세상을 꿰뚫어 보는 통계물리학의 아름다움 ","김범준 지음","동아시아","2015","","9788962621150","03400","420.04","2",
"29","홍천기 :정은궐 장편소설 ","지은이: 정은궐","파란미디어","2016","1","9788963713656","04810","813.7","2",
"29","어떻게 살 것인가 ","지은이: 유시민","아름다운사람들","2013","","9788965132288","03810","340.4","2",
"29","(고1부터 준비하는) 마법의 노트정리법 ","김현구 지음","경향미디어","2012","","9788965180517","13370","373","2",
"29","정보자본 ","지은이: 백욱인","커뮤니케이션북스","2013","","9788966801602","04300","331.541","2",
"29","수영장에서 영웅이 되는 방법 ","글: 박종진 ;그림: 박희경","키즈엠","2015","","9788967493721","74800","813.7","2",
"29","바람의 노래를 들어라","무라카미 하루키 지음;윤성원 옮김","문학사상사","2007","","9788970127194","03830","833.6","2",
"29","지구에서 달까지 - 경이의 여행, 개정판","쥘 베른 (지은이), 김석희 (옮긴이)","열림원","2008","","9788970636085","04860","","2",
