검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,청소년(14~19세)
지역,서울
세부지역,성북구
ISBN 부가기호,전체
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-06
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"1","살아온 기적 살아갈 기적 :장영희 에세이 ","장영희","샘터사","2009","","9788946417489","03810","814.6","6",
"1","시간을 파는 상점 :김선영 장편소설 ","지은이: 김선영","자음과모음","2012","","9788954427173","43810","813.7","6",
"3","난장이가 쏘아올린 작은 공:조세희 소설집","조세희","이성과 힘","2000","","9788995151204","03810","813.6","5",
"4","기억 전달자","로이스 로리 글;장은수 옮김","비룡소","2007","","9788949120744","43840","843","4",
"4","화성의 인류학자:뇌신경과의사가 만난 일곱 명의 기묘한 환자들","올리버 색스 지음;이은선 옮김","바다출판사","2005","","9788955613025","03840","513.8","4",
"4","(이금이 성장소설)유진과 유진","이금이 지음","푸른책들","2004","","9788957980132","03810","813.6","4",
"4","거짓말, 딱 한 개만 더 :히가시노 게이고 소설집 ","지은이: 히가시노 게이고 ;옮긴이: 양윤옥","현대문학","2009","","9788972754350","03830","833.6","4",
"4","당신, 거기 있어 줄래요? :기욤 뮈소 장편소설 ","지은이: 기욤 뮈소 ;옮긴이: 전미연","밝은세상","2007","","9788984370791","03860","863","4",
"4","페르마의 마지막 정리 ","지은이: 사이먼 싱 ;옮긴이: 박병철","영림카디널","2003","","9788985055970","03410","412.9","4",
"10","Berenstain Bears in the Dark (Paperback) - The Berenstain Bears #31","Stan Berenstain, Jan Berenstain (지은이)","Random House Childrens Books","1982","31","9780394854434","50499","","3",
"10","Ramona's world","Beverly Cleary;illustrated by Alan Tiegreen","HarperCollins","2001, c199","","9780688168162","","","3",
