검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,청소년(14~19세)
지역,서울
세부지역,성북구
ISBN 부가기호,전체
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-06
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"1","옥타곤의 왕자 =필립 스포츠 판타지 장편소설.Prince of octagon ","지은이: 필립","디앤씨미디어","2015","","9788958288572","44810","813.7","6",
"1","난장이가 쏘아올린 작은 공:조세희 소설집","조세희","이성과 힘","2000","","9788995151204","03810","813.6","6",
"3","시인 동주 ","안소영 지음","창비","2015","","9788936452155","43810","813.6","5",
"3","82년생 김지영 :조남주 장편소설 ","지은이: 조남주","민음사","2016","","9788937473135","04810","813.7","5",
"5","피로사회 ","지은이: 한병철 ;옮긴이: 김태환","문학과지성사","2012","","9788932022888","03100","104","4",
"5","두근두근 내 인생 :김애란 장편소설 ","지은이: 김애란","창비","2011","","9788936433871","03810","813.7","4",
"5","우리는 모두 페미니스트가 되어야 합니다 ","치마만다 응고지 아디치에 지음 ;김명남 옮김","창비","2016","","9788936472795","03300","337.2","4",
"5","(과학 원리로 재밌게 풀어 본) 건축물의 구조 이야기 :유명한 세계적 건축물을 찾아 떠나는 건축여행 ","글: 미셸 프로보스트 ;옮김: 김수진","그린북","2013","","9788955882452","03540","610.4","4",
"5","용의자 X의 헌신","히가시노 게이고 지음;양억관 옮김","현대문학","2006","","9788972753698","03830","833.6","4",
"5","고백 :미나토 가나에 장편소설 ","지은이: 미나토 가나에 ;옮긴이: 김선영","비채","2009","","9788992036962","03830","833.6","4",
"5","어린왕자:story book","생텍쥐페리 지음;김민지 일러스트","인디고","2006","","9788995772423","03860","863","4",
"12","엔트로피","제레미 리프킨 지음;최현 옮김","범우사","1998","","9788908020146","03300","331.54","3",
"12","비행운 :김애란 소설집 ","지은이: 김애란","문학과지성사","2012","","9788932023151","03810","813.7","3",
"12","채식주의자:한강 연작소설","한강","창비","2007","","9788936433598","03810","813.6","3",
"12","엄마를 부탁해 :신경숙 장편소설 ","지은이: 신경숙","창비","2008","","9788936433673","03810","813.7","3",
"12","도가니 :공지영 장편소설 ","지은이: 공지영","창비","2009","","9788936433703","03810","813.6","3",
"12","아몬드 (양장 특별 한정판)","손원평 (지은이)","창비","2017","","9788936434267","","","3",
"12","식탁 위의 세계사 ","이영숙 지음","창비","2012","","9788936452056","43900","909","3",
"12","문명을 담은 팔레트 - 인류와 함께한 색 이야기","남궁산 (지은이)","창비","2017","","9788936452230","","","3",
"12","우아한 거짓말 :김려령 장편소설 ","김려령","창비","2009","","9788936456221","43810","813.7","3",
"12","조커와 나 :김중미 소설집 ","지은이: 김중미","창비","2013","","9788936456481","43810","813.7","3",
"12","불편해도 괜찮아 :영화보다 재미있는 인권 이야기 ","김두식 지음","창비","2010","","9788936471897","03300","342.1","3",
"12","수레바퀴 아래서 ","지은이: 헤르만 헤세 ;옮긴이: 김이섭","민음사","2001","","9788937460500","04850","853","3",
"12","인간 실격","다자이 오사무 지음;김춘미 옮김","민음사","2004","","9788937461033","04830","833.6","3",
"12","보건교사 안은영 :정세랑 장편소설 ","지은이: 정세랑","민음사","2015","","9788937473098","04810","813.7","3",
"12","왜 세계는 가난한 나라를 돕는가? ","캐럴 랭커스터 지음 ;유지훈 옮김","시공사","2010","","9788952758958","03300","322.83","3",
