검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,청소년(14~19세)
지역,서울
세부지역,성북구
ISBN 부가기호,전체
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-06
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"1","Percy Jackson and the Olympians, Book Two the Sea of Monsters (Paperback)","릭 라이어던, 릭 리오던 (지은이)","Miramax","2007","","9781423103349","50799","","7",
"2","용의자 X의 헌신","히가시노 게이고 지음;양억관 옮김","현대문학","2006","","9788972753698","03830","833.6","5",
"3","채식주의자:한강 연작소설","한강","창비","2007","","9788936433598","03810","813.6","4",
"3","라플라스의 마녀 :히가시노 게이고 장편소설 ","지은이: 히가시노 게이고 ;옮긴이: 양윤옥","현대문학","2016","","9788972757573","03830","833.6","4",
"3","연금술사","파울로 코엘료 지음;최정수 옮김","문학동네","2001","","9788982814471","03860","879","4",
"3","기린의 날개 ","히가시노 게이고 지음 ;김난주 옮김","재인","2017","","9788990982674","03830","833.6","4",
"7","Why? 신분과 직업 ","글: 이근 ;그림: 극동만화연구소","예림당","2012","20","9788930232494","74910","911","3",
"7","정의란 무엇인가 ","저자: 마이클 샌델 ;역자: 이창신","김영사","2010","","9788934939603","03330","193","3",
"7","시를 잊은 그대에게 :공대생의 가슴을 울린 시 강의 ","정재찬 지음","Humanist(휴머니스트)","2015","","9788958628224","03810","811.6209","3",
"7","아주 특별한 생물학 수업 :생물학자 장수철 교수가 국어학자 이재성 교수에게 1:1 생물학 과외를 하다 ","장수철,이재성 지음","Humanist(휴머니스트 출판그룹)","2015","","9788958628538","03470","472","3",
"7","해리포터 :스페셜 리허설 에디션 대본","지은이: J.K. 롤링,옮긴이: 박아람","문학수첩","2016","2","9788983926296","04840","842","3",
"7","통계학, 빅데이터를 잡다 ","조재근 지음","한국문학사","2017","","9788987527598","03310","413","3",
"7","죽은 시인의 사회","톰 슐만 지음;한은주 옮김","서교출판사","2003","","9788988027400","03840","843","3",
"7","통계의 미학 =통계는 세상을 움직이는 과학이다 /Statistical thinking ","최제호 지음","동아시아","2007","","9788988165911","03400","310","3",
"7","(쉽게 쓰는 나의)중국어 일기장","허유영 지음","넥서스Chinese","2003","","9788990026859","98720","726","3",
"7","왜 세계의 절반은 굶주리는가?","장 지글러 지음","갈라파고스","2007","","9788990809177","03300","335.7","3",
"7","왜 세계의 절반은 굶주리는가?:유엔 식량특별조사관이 아들에게 들려주는 기아의 진실","장 지글러 지음;유영미 옮김","갈라파고스","2007","","9788990809179","03300","335.7","3",
"7","열여덟 너의 존재감 :박수현 장편소설 ","박수현","르네상스","2011","","9788990828545","43810","813.7","3",
"7","백설공주에게 죽음을 ","넬레 노이하우스 지음 ;김진아 옮김","북로드","2011","","9788991239685","03850","853","3",
"7","모차르트, 그 삶과 음악 ","제러미 시프먼 지음 ;임선근 옮김","포토넷","2010","","9788993818055","03670","670.99","3",
"7","(클라우스 슈밥의) 제4차 산업혁명 더 넥스트 ","클라우스 슈밥 지음 ;이엽 옮김","메가스터디","2018","","9791129701701","03320","321.97","3",
"7","회색 인간 ","지은이: 김동식","요다","2017","","9791196222628","04810","813.7","3",
"23","광해, 왕이 된 남자 : 일반판 (2disc) - 아웃케이스 없음","추창민 감독, 이병헌 외 출연","CJ 엔터테인먼트","2013","","8809306454027","","688.2","2",
"23","슈퍼배드","피에르 코팽;크리스 리노드 감독","","2014","2","8809404620645","","688.6","2",
"23","Mildred and Sam (Paperback)","Sharleen Collicott","HarperTrophy","2004","238","9780060002008","00200","","2",
"23","Fancy Nancy Sees Stars (Paperback)","테드 에니크, 제인 오코너, Robin Preiss-Glasser (지은이)","Harpercollins Childrens Books","2008","141","9780061236112","50399","","2",
"23","Mouse Tales (Paperback)","Lobel|Arnold","HarperTrophy","2002","224","9780064440134","50399","","2",
"23","First Flight (Paperback)","George Shea (지은이), 돈 볼로네즈 (그림)","Harpercollins Childrens Books","2003","45","9780064442152","50399","","2",
"23","The Witch Who Was Afraid of Witches (Paperback)","Alice Low (지은이), Jane Manning (그림)","Harpercollins Childrens Books","2000","46","9780064442558","50399","","2",
"23","A Little History of the World (Paperback) (곰브리치 세계사)","Gombrich, E. H.|Mustill, Caroline (TRN)|Harper, Clifford (ILT)","YaleUnivPr","2008","","9780300143324","","","2",
"23","A Wrinkle in Time (Paperback) - Newbery","매들렌 렝글, Madeleine L'Engle (지은이)","Square Fish","2007","","9780312367541","50699","","2",
"23","(The) maze runner ","James Dashner","Delacorte Press","2011","1","9780385737951","51299","","2",
"23","Two crazy pigs ","by Karen Berman Nagel ;illustrated by Brian Schatell","Scholastic","2003","27","9780590449724","50399","","2",
"23","Once upon a springtime ","by Jean Marzollo ;illustrated by Jacqueline Rogers","Scholastic","1997","220","9780590460170","50399","","2",
"23","More or less a mess ","by Sheila Keenan ;math activities by Marilyn Burns","Scholastic","1997","29","9780590602488","60248","","2",
"23","Too many puppies ","by Patience Brewster","Scholastic","1997","213","9780590602761","50399","","2",
"23","(The) day the dog said, "Cock-a-doodle doo!" ","by David McPhail","Scholastic","1997","232","9780590738873","50399","","2",
"23","Diary of a wimpy kid","by Jeff Kinney","Amulet Books","2009-2011","2","9780810987999","","","2",
"23","Diary of a wimpy kid","by Jeff Kinney","Amulet Books","2009-2011","3","9780810988217","50799","","2",
"23","Lab Girl (Paperback, 미국판)","Hope Jahren (지은이)","Vintage","2017","","9781101873724","","","2",
"23","Auggie & Me :  두번째 이야기 (Paperback, 미국판 International) - Three Wonder Stories: The Julian Chapter / Pluto / Shingaling","RJ Palacio (지은이)","Random House, Inc","2015","","9781101935774","","","2",
"23","Nancy Drew and the clue crew","by Carolyn Keene ;illustrated by Macky Pamintuan","Aladdin Paperbacks","2006","","9781416912538","50499","","2",
"23","시원스쿨 기초영어법 ","이시원 지음","웅진씽크빅","2009","","9788901098227","13740","747.5","2",
"23","1984 ","지은이: 조지 오웰 ;옮긴이: 이기한","웅진씽크빅","2009","","9788901101125","04800","843","2",
"23","셜록 홈즈 :바스커빌 가문의 개 ","지은이: 아서 코난 도일 ;옮긴이: 남명성","웅진씽크빅","2010","","9788901102894","04800","843.4","2",
"23","두 도시 이야기 ","지은이: 찰스 디킨스 ;옮긴이: 이은정","웅진씽크빅","2012","","9788901149554","04800","843.4","2",
"23","가장 예쁜 생각을 너에게 주고 싶다 ","나태주 지음 ;강라은 그림","RHK(알에이치코리아)","2017","","9788925561820","03810","811.7","2",
"23","아름다운 흉기 :히가시노 게이고 장편소설 ","지은이: 히가시노 게이고 ;옮긴이: 민경욱","RHK(알에이치코리아)","2018","","9788925563206","03830","833.6","2",
"23","11문자 살인사건 ","지은이: 히가시노 게이고 ;옮긴이: 민경욱","RHK(알에이치코리아)","2018","","9788925563770","03830","833.6","2",
"23","Why? 아마존","이영미 (지은이), 이두원 (그림), 김경민 (감수)","예림당","2017","","9788930219600","","","2",
"23","Why? 천재와 기인 ","글: 이근 ;그림: 극동만화연구소","예림당","2011","16","9788930232456","74910","911","2",
"23","(채만식 장편소설)태평천하","채만식 지음","문학과지성사","2005","11","9788932015712","04810","813.6","2",
"23","최고운전 ","글: 조상우 ;그림: 김호랑","현암사","2013","","9788932316437","03810","813.5","2",
"23","나무 ","베르나르 베르베르 지음 ;이세욱 옮김","열린책들","2008","","9788932907871","03860","863","2",
"23","제3인류 :베르나르 베르베르 장편소설 ","베르나르 베르베르 지음 ;전미연 옮김","열린책들","2013-2016","2","9788932916385","04860","863","2",
"23","미스터. 나이팅게일 ","지은이: 문광기","김영사","2014","","9788934967231","03810","512.804","2",
"23","초공간 :평행우주, 시간왜곡, 10차원 세계로 떠나는 과학 오디세이 ","지은이: 미치오 카쿠 ;옮긴이: 박병철","김영사","2018","","9788934981732","03400","420.1","2",
"23","지리산","이병주","한길사","2006","2","9788935659258","04810","813.6","2",
"23","위저드 베이커리 =구병모 장편소설 /Wizard bakery ","지은이: 구병모","창비","2009","","9788936433697","03810","813.7","2",
"23","도가니 :공지영 장편소설 ","지은이: 공지영","창비","2009","","9788936433703","03810","813.6","2",
"23","소년이 온다 :한강 장편소설 ","지은이: 한강","창비","2014","","9788936434120","03810","813.7","2",
"23","우아한 거짓말 :김려령 장편소설 ","김려령","창비","2009","","9788936456221","43810","813.7","2",
"23","편의점 가는 기분","박영란","창비","2016","","9788936456757","","","2",
"23","조세희·윤흥길 ","최원식,백지연 엮음","창비","2005","28","9788936462383","03810","813.62","2",
"23","지옥에서 보낸 한 철","랭보 지음;김현 옮김","民音社","1995","","9788937418037","04860","861","2",
"23","시골의사","프란츠 카프카 지음;전영애 옮김","민음사","1998","","9788937460043","04850","853","2",
"23","데미안 ","지은이: 헤르만 헤세 ;옮긴이: 전영애","민음사","2000","","9788937460449","04850","853","2",
"23","시계태엽 오렌지","앤서니 버지스 지음;박시영 옮김","민음사","2005","112","9788937461125","04800","843","2",
"23","82년생 김지영 :조남주 장편소설 ","지은이: 조남주","민음사","2016","","9788937473135","04810","813.7","2",
"23","헝거게임 ","수잔 콜린스 지음 ;이원열 옮김","미래엔컬처그룹","2009","","9788937832611","03840","843","2",
"23","캣칭 파이어 ","수잔 콜린스 지음 ;이원열 옮김","미래엔 컬처그룹","2010","","9788937832994","03840","843.6","2",
"23","섀도우랜드 ","앨리슨 노엘 지음 ;김경순 옮김","미래엔컬처그룹","2010","","9788937833052","03840","843.6","2",
"23","마법의 시간여행","메리 폽 어즈번 지음 ;노은정 옮김","비룡소","2002-2018","10","9788949150642","73840","843","2",
"23","건방이의 건방진 수련기","천효정 글 ;강경수 그림","비룡소","2015-2018","5","9788949195797","74800","813.7","2",
"23","마티네의 끝에서 :히라노 게이치로 장편소설 ","지은이: 히라노 게이치로 ;옮긴이: 양윤옥","Arte(북이십일 아르테)","2017","","9788950969905","03830","833.6","2",
"23","마약 이야기","이창기 저","서울대학교출판부","2004","","9788952104786","93510","334.9","2",
"23","확률의 경제학 ","고지마 히로유키 지음 ;김경원 옮김","살림출판사","2008","","9788952208163","03320","413.1","2",
"23","미 비포 유 ","조조 모예스 지음 ;김선형 옮김","살림","2013","","9788952227829","03840","843.6","2",
"23","위험한 과학책 :지구 생활자들의 엉뚱한 질문에 대한 과학적 답변 ","랜들 먼로 지음 ;이지연 옮김","시공사","2015","","9788952773326","03400","400","2",
"23","앨리스 죽이기 ","고바야시 야스미 지음 ;김은모 옮김","시공사","2015","","9788952775184","03830","833.6","2",
"23","하루하루의 물리학 :사소한 일상이 물리가 되는 즐거움 ","이기진 글·그림","시공사","2017","","9788952778819","03400","420","2",
"23","왕의 십자가 :위대하신 왕의 가장 고귀한 선택 ","팀 켈러 지음 ;정성묵 옮김","두란노서원","2013","","9788953118935","03230","233.63","2",
"23","미적분 다이어리 ","제니퍼 울렛 지음 ;박유진 옮김","자음과모음","2011","","9788954427050","03400","414.1","2",
"23","사라진 요일 :이현수 장편소설 ","지은이: 이현수","자음과모음","2017","","9788954438094","03810","813.7","2",
"23","리진=신경숙 장편소설.Lee Jin","신경숙","문학동네","2007","1","9788954603225","04810","813.6","2",
"23","1Q84 :무라카미 하루키 장편소설","지은이: 무라카미 하루키 ;옮긴이: 양윤옥","문학동네","2009-2010","1","9788954608640","04830","833.6","2",
"23","어디선가 나를 찾는 전화벨이 울리고 :신경숙 장편소설 ","지은이: 신경숙","문학동네","2010","","9788954611275","03810","813.7","2",
